Time,ECG,PPG,HR
19:00:13,357,-18428,-5529
19:00:13,279,-18425,-5530
19:00:13,279,-18425,-5530
19:00:13,279,-18425,-5530
19:00:13,279,-18425,-5530
19:00:13,196,-18414,-5515
19:00:13,196,-18414,-5515
19:00:13,196,-18414,-5515
19:00:13,196,-18414,-5515
19:00:13,-17,-18424,-5523
19:00:13,-17,-18424,-5523
19:00:13,-17,-18424,-5523
19:00:13,-17,-18424,-5523
19:00:13,-304,-18427,-5516
19:00:13,-304,-18427,-5516
19:00:13,-304,-18427,-5516
19:00:13,-304,-18427,-5516
19:00:13,-351,-18429,-5527
19:00:13,-351,-18429,-5527
19:00:13,-351,-18429,-5527
19:00:13,-351,-18429,-5527
19:00:13,-309,-18434,-5530
19:00:13,-309,-18434,-5530
19:00:13,-309,-18434,-5530
19:00:13,-309,-18434,-5530
19:00:13,-185,-18426,-5534
19:00:13,-185,-18426,-5534
19:00:13,-185,-18426,-5534
19:00:13,-185,-18426,-5534
19:00:13,-38,-18424,-5517
19:00:13,-38,-18424,-5517
19:00:13,-38,-18424,-5517
19:00:13,-38,-18424,-5517
19:00:13,-74,-18434,-5557
19:00:13,-74,-18434,-5557
19:00:13,-74,-18434,-5557
19:00:13,-74,-18434,-5557
19:00:13,-31,-18459,-5636
19:00:13,-31,-18459,-5636
19:00:13,-31,-18459,-5636
19:00:13,-31,-18459,-5636
19:00:13,-24,-18494,-5682
19:00:13,-24,-18494,-5682
19:00:13,-24,-18494,-5682
19:00:13,-24,-18494,-5682
19:00:13,-168,-18507,-5725
19:00:13,-168,-18507,-5725
19:00:13,-168,-18507,-5725
19:00:13,-168,-18507,-5725
19:00:13,-152,-18509,-5743
19:00:13,-152,-18509,-5743
19:00:13,-152,-18509,-5743
19:00:13,-152,-18509,-5743
19:00:13,-82,-18517,-5748
19:00:13,-82,-18517,-5748
19:00:13,-82,-18517,-5748
19:00:13,-82,-18517,-5748
19:00:13,-275,-18506,-5740
19:00:13,-275,-18506,-5740
19:00:13,-275,-18506,-5740
19:00:13,-275,-18506,-5740
19:00:13,-214,-18506,-5737
19:00:13,-214,-18506,-5737
19:00:13,-214,-18506,-5737
19:00:13,-214,-18506,-5737
19:00:13,-534,-18504,-5723
19:00:13,-534,-18504,-5723
19:00:13,-534,-18504,-5723
19:00:13,-534,-18504,-5723
19:00:13,-442,-18481,-5708
19:00:13,-442,-18481,-5708
19:00:13,-442,-18481,-5708
19:00:13,-442,-18481,-5708
19:00:13,-532,-18477,-5689
19:00:13,-532,-18477,-5689
19:00:13,-532,-18477,-5689
19:00:13,-532,-18477,-5689
19:00:13,-665,-18484,-5688
19:00:13,-665,-18484,-5688
19:00:13,-665,-18484,-5688
19:00:13,-665,-18484,-5688
19:00:13,-499,-18477,-5696
19:00:13,-499,-18477,-5696
19:00:14,-499,-18477,-5696
19:00:14,-499,-18477,-5696
19:00:14,-417,-18483,-5670
19:00:14,-417,-18483,-5670
19:00:14,-417,-18483,-5670
19:00:14,-417,-18483,-5670
19:00:14,-325,-18476,-5670
19:00:14,-325,-18476,-5670
19:00:14,-325,-18476,-5670
19:00:14,-325,-18476,-5670
19:00:14,-489,-18471,-5646
19:00:14,-489,-18471,-5646
19:00:14,-489,-18471,-5646
19:00:14,-489,-18471,-5646
19:00:14,-502,-18477,-5650
19:00:14,-502,-18477,-5650
19:00:14,-502,-18477,-5650
19:00:14,-502,-18477,-5650
19:00:14,-821,-18485,-5659
19:00:14,-821,-18485,-5659
19:00:14,-821,-18485,-5659
19:00:14,-821,-18485,-5659
19:00:14,-800,-18485,-5667
19:00:14,-800,-18485,-5667
19:00:14,-800,-18485,-5667
19:00:14,-800,-18485,-5667
19:00:14,-794,-18484,-5654
19:00:14,-794,-18484,-5654
19:00:14,-794,-18484,-5654
19:00:14,-794,-18484,-5654
19:00:14,-651,-18494,-5666
19:00:14,-651,-18494,-5666
19:00:14,-651,-18494,-5666
19:00:14,-651,-18494,-5666
19:00:14,-834,-18503,-5664
19:00:14,-834,-18503,-5664
19:00:14,-834,-18503,-5664
19:00:14,-834,-18503,-5664
19:00:14,-801,-18491,-5663
19:00:14,-801,-18491,-5663
19:00:14,-801,-18491,-5663
19:00:14,-801,-18491,-5663
19:00:14,-772,-18505,-5662
19:00:14,-772,-18505,-5662
19:00:14,-772,-18505,-5662
19:00:14,-772,-18505,-5662
19:00:14,-851,-18510,-5650
19:00:14,-851,-18510,-5650
19:00:14,-851,-18510,-5650
19:00:14,-851,-18510,-5650
19:00:14,-702,-18515,-5662
19:00:14,-702,-18515,-5662
19:00:14,-702,-18515,-5662
19:00:14,-702,-18515,-5662
19:00:14,-969,-18501,-5639
19:00:14,-969,-18501,-5639
19:00:14,-969,-18501,-5639
19:00:14,-969,-18501,-5639
19:00:14,-824,-18506,-5638
19:00:14,-824,-18506,-5638
19:00:14,-824,-18506,-5638
19:00:14,-824,-18506,-5638
19:00:14,-762,-18520,-5640
19:00:14,-762,-18520,-5640
19:00:14,-762,-18520,-5640
19:00:14,-762,-18520,-5640
19:00:14,-787,-18523,-5642
19:00:14,-787,-18523,-5642
19:00:14,-787,-18523,-5642
19:00:14,-787,-18523,-5642
19:00:14,-788,-18515,-5627
19:00:14,-788,-18515,-5627
19:00:14,-788,-18515,-5627
19:00:14,-788,-18515,-5627
19:00:14,-915,-18518,-5637
19:00:14,-915,-18518,-5637
19:00:14,-915,-18518,-5637
19:00:14,-915,-18518,-5637
19:00:14,-744,-18503,-5626
19:00:14,-744,-18503,-5626
19:00:14,-744,-18503,-5626
19:00:14,-744,-18503,-5626
19:00:14,-699,-18508,-5604
19:00:14,-699,-18508,-5604
19:00:14,-699,-18508,-5604
19:00:14,-699,-18508,-5604
19:00:14,-731,-18496,-5603
19:00:14,-731,-18496,-5603
19:00:14,-731,-18496,-5603
19:00:14,-731,-18496,-5603
19:00:14,-668,-18501,-5608
19:00:14,-668,-18501,-5608
19:00:14,-668,-18501,-5608
19:00:14,-668,-18501,-5608
19:00:14,-715,-18504,-5612
19:00:14,-715,-18504,-5612
19:00:14,-715,-18504,-5612
19:00:14,-715,-18504,-5612
19:00:14,-711,-18511,-5607
19:00:14,-711,-18511,-5607
19:00:14,-711,-18511,-5607
19:00:14,-711,-18511,-5607
19:00:14,-826,-18500,-5606
19:00:14,-826,-18500,-5606
19:00:14,-826,-18500,-5606
19:00:14,-826,-18500,-5606
19:00:14,-646,-18492,-5597
19:00:14,-646,-18492,-5597
19:00:14,-646,-18492,-5597
19:00:14,-646,-18492,-5597
19:00:14,-690,-18495,-5583
19:00:14,-690,-18495,-5583
19:00:14,-690,-18495,-5583
19:00:14,-690,-18495,-5583
19:00:14,-683,-18491,-5583
19:00:14,-683,-18491,-5583
19:00:14,-683,-18491,-5583
19:00:14,-683,-18491,-5583
19:00:14,-748,-18491,-5572
19:00:14,-748,-18491,-5572
19:00:14,-748,-18491,-5572
19:00:14,-748,-18491,-5572
19:00:14,-842,-18478,-5564
19:00:14,-842,-18478,-5564
19:00:14,-842,-18478,-5564
19:00:14,-842,-18478,-5564
19:00:14,-1001,-18484,-5553
19:00:14,-1001,-18484,-5553
19:00:14,-1001,-18484,-5553
19:00:14,-1001,-18484,-5553
19:00:14,-880,-18461,-5544
19:00:14,-880,-18461,-5544
19:00:14,-880,-18461,-5544
19:00:14,-880,-18461,-5544
19:00:14,-820,-18456,-5523
19:00:14,-820,-18456,-5523
19:00:14,-820,-18456,-5523
19:00:14,-820,-18456,-5523
19:00:14,-894,-18455,-5522
19:00:14,-894,-18455,-5522
19:00:14,-894,-18455,-5522
19:00:14,-894,-18455,-5522
19:00:14,-819,-18445,-5519
19:00:14,-819,-18445,-5519
19:00:14,-819,-18445,-5519
19:00:14,-819,-18445,-5519
19:00:14,-894,-18448,-5517
19:00:14,-894,-18448,-5517
19:00:14,-894,-18448,-5517
19:00:14,-894,-18448,-5517
19:00:14,-969,-18442,-5519
19:00:14,-969,-18442,-5519
19:00:14,-969,-18442,-5519
19:00:14,-969,-18442,-5519
19:00:14,-1071,-18456,-5512
19:00:14,-1071,-18456,-5512
19:00:14,-1071,-18456,-5512
19:00:14,-1071,-18456,-5512
19:00:14,-1020,-18473,-5539
19:00:14,-1020,-18473,-5539
19:00:14,-1020,-18473,-5539
19:00:14,-1020,-18473,-5539
19:00:14,-788,-18474,-5524
19:00:14,-788,-18474,-5524
19:00:14,-788,-18474,-5524
19:00:14,-788,-18474,-5524
19:00:14,-1005,-18474,-5532
19:00:14,-1005,-18474,-5532
19:00:14,-1005,-18474,-5532
19:00:14,-1005,-18474,-5532
19:00:14,-1135,-18474,-5532
19:00:14,-1135,-18474,-5532
19:00:14,-1135,-18474,-5532
19:00:14,-1135,-18474,-5532
19:00:14,-1134,-18471,-5531
19:00:14,-1134,-18471,-5531
19:00:14,-1134,-18471,-5531
19:00:14,-1134,-18471,-5531
19:00:14,-1152,-18476,-5532
19:00:14,-1152,-18476,-5532
19:00:14,-1152,-18476,-5532
19:00:14,-1152,-18476,-5532
19:00:14,-1038,-18463,-5511
19:00:14,-1038,-18463,-5511
19:00:14,-1038,-18463,-5511
19:00:14,-1038,-18463,-5511
19:00:14,-1019,-18457,-5498
19:00:14,-1019,-18457,-5498
19:00:14,-1019,-18457,-5498
19:00:14,-1019,-18457,-5498
19:00:14,-1172,-18447,-5491
19:00:14,-1172,-18447,-5491
19:00:14,-1172,-18447,-5491
19:00:14,-1172,-18447,-5491
19:00:14,-1204,-18452,-5486
19:00:14,-1204,-18452,-5486
19:00:14,-1204,-18452,-5486
19:00:14,-1204,-18452,-5486
19:00:14,-1219,-18452,-5487
19:00:15,-1219,-18452,-5487
19:00:15,-1219,-18452,-5487
19:00:15,-1219,-18452,-5487
19:00:15,-1171,-18449,-5491
19:00:15,-1171,-18449,-5491
19:00:15,-1171,-18449,-5491
19:00:15,-1171,-18449,-5491
19:00:15,-1225,-18451,-5516
19:00:15,-1225,-18451,-5516
19:00:15,-1225,-18451,-5516
19:00:15,-1225,-18451,-5516
19:00:15,-1247,-18479,-5577
19:00:15,-1247,-18479,-5577
19:00:15,-1247,-18479,-5577
19:00:15,-1247,-18479,-5577
19:00:15,-1251,-18502,-5645
19:00:15,-1251,-18502,-5645
19:00:15,-1251,-18502,-5645
19:00:15,-1251,-18502,-5645
19:00:15,-1334,-18523,-5676
19:00:15,-1334,-18523,-5676
19:00:15,-1334,-18523,-5676
19:00:15,-1334,-18523,-5676
19:00:15,-1350,-18535,-5691
19:00:15,-1350,-18535,-5691
19:00:15,-1350,-18535,-5691
19:00:15,-1350,-18535,-5691
