Time,ECG,PPG,HR
12:41:43,-5781,-13665,-2227
12:41:43,-5781,-13665,-2227
12:41:43,-6135,-13663,-2183
12:41:43,-6135,-13663,-2183
12:41:43,-6135,-13663,-2183
12:41:43,-6135,-13663,-2183
12:41:43,-5596,-13651,-2160
12:41:43,-5596,-13651,-2160
12:41:43,-5596,-13651,-2160
12:41:43,-5596,-13651,-2160
12:41:43,2643,-13640,-2146
12:41:43,2643,-13640,-2146
12:41:43,2643,-13640,-2146
12:41:43,1426,-13630,-2125
12:41:43,1426,-13630,-2125
12:41:43,1426,-13630,-2125
12:41:43,1426,-13630,-2125
12:41:44,-1959,-13621,-2099
12:41:44,-1959,-13621,-2099
12:41:44,-1959,-13621,-2099
12:41:44,-1959,-13621,-2099
12:41:44,-4815,-13619,-2070
12:41:44,-4815,-13619,-2070
12:41:44,-4815,-13619,-2070
12:41:44,-4815,-13619,-2070
12:41:44,-6031,-13617,-2066
12:41:44,-6031,-13617,-2066
12:41:44,-6031,-13617,-2066
12:41:44,-6031,-13617,-2066
12:41:44,-6037,-13609,-2049
12:41:44,-6037,-13609,-2049
12:41:44,-6037,-13609,-2049
12:41:44,-6037,-13609,-2049
12:41:44,-8413,-13602,-2047
12:41:44,-8413,-13602,-2047
12:41:44,-8413,-13602,-2047
12:41:44,-8413,-13602,-2047
12:41:44,-8415,-13592,-2025
12:41:44,-8415,-13592,-2025
12:41:44,-8415,-13592,-2025
12:41:44,-8415,-13592,-2025
12:41:44,-8241,-13599,-2040
12:41:44,-8241,-13599,-2040
12:41:44,-8241,-13599,-2040
12:41:44,-8241,-13599,-2040
12:41:44,-8371,-13590,-2015
12:41:44,-8371,-13590,-2015
12:41:44,-8371,-13590,-2015
12:41:44,-8371,-13590,-2015
12:41:44,-8480,-13598,-2008
12:41:44,-8480,-13598,-2008
12:41:44,-8480,-13598,-2008
12:41:44,-8480,-13598,-2008
12:41:44,-8864,-13590,-2008
12:41:44,-8864,-13590,-2008
12:41:44,-8864,-13590,-2008
12:41:44,-8864,-13590,-2008
12:41:44,-8926,-13582,-2013
12:41:44,-8926,-13582,-2013
12:41:44,-8926,-13582,-2013
12:41:44,-8926,-13582,-2013
12:41:44,-6237,-13589,-2003
12:41:44,-6237,-13589,-2003
12:41:44,-6237,-13589,-2003
12:41:44,-6237,-13589,-2003
12:41:44,-4719,-13580,-2009
12:41:44,-4719,-13580,-2009
12:41:44,-4719,-13580,-2009
12:41:44,-4719,-13580,-2009
12:41:44,-7215,-13601,-2032
12:41:44,-7215,-13601,-2032
12:41:44,-7215,-13601,-2032
12:41:44,-7215,-13601,-2032
12:41:44,-9051,-13663,-2199
12:41:44,-9051,-13663,-2199
12:41:44,-9051,-13663,-2199
12:41:44,-9051,-13663,-2199
12:41:44,-9182,-13773,-2432
12:41:44,-9182,-13773,-2432
12:41:44,-9182,-13773,-2432
12:41:44,-9182,-13773,-2432
12:41:44,-8693,-13795,-2489
12:41:44,-8693,-13795,-2489
12:41:44,-8693,-13795,-2489
12:41:44,-8693,-13795,-2489
12:41:44,-6130,-13778,-2449
12:41:44,-6130,-13778,-2449
12:41:44,-6130,-13778,-2449
12:41:44,-6130,-13778,-2449
12:41:44,-5662,-13748,-2372
12:41:44,-5662,-13748,-2372
12:41:44,-5662,-13748,-2372
12:41:44,-5662,-13748,-2372
12:41:44,-6577,-13729,-2305
12:41:44,-6577,-13729,-2305
12:41:44,-6577,-13729,-2305
12:41:44,-6577,-13729,-2305
12:41:44,-7420,-13710,-2260
12:41:44,-7420,-13710,-2260
12:41:44,-7420,-13710,-2260
12:41:44,-7420,-13710,-2260
12:41:44,-8787,-13695,-2234
12:41:44,-8787,-13695,-2234
12:41:44,-8787,-13695,-2234
12:41:44,-8787,-13695,-2234
12:41:44,-8482,-13683,-2201
12:41:44,-8482,-13683,-2201
12:41:44,-8482,-13683,-2201
12:41:44,-8482,-13683,-2201
12:41:44,-8658,-13676,-2172
12:41:44,-8658,-13676,-2172
12:41:44,-8658,-13676,-2172
12:41:44,-8658,-13676,-2172
12:41:44,-10002,-13666,-2152
12:41:44,-10002,-13666,-2152
12:41:44,-10002,-13666,-2152
12:41:44,-10002,-13666,-2152
12:41:44,-10565,-13663,-2140
12:41:44,-10565,-13663,-2140
12:41:44,-10565,-13663,-2140
12:41:44,-10565,-13663,-2140
12:41:44,-11430,-13652,-2112
12:41:44,-11430,-13652,-2112
12:41:44,-11430,-13652,-2112
12:41:44,-11430,-13652,-2112
12:41:44,-10964,-13649,-2106
12:41:44,-10964,-13649,-2106
12:41:44,-10964,-13649,-2106
12:41:44,-10964,-13649,-2106
12:41:44,-11503,-13640,-2100
12:41:44,-11503,-13640,-2100
12:41:44,-11503,-13640,-2100
12:41:44,-11503,-13640,-2100
12:41:44,-11258,-13656,-2096
12:41:44,-11258,-13656,-2096
12:41:44,-11258,-13656,-2096
12:41:44,-11258,-13656,-2096
12:41:44,-11214,-13645,-2089
12:41:44,-11214,-13645,-2089
12:41:44,-11214,-13645,-2089
12:41:44,-11214,-13645,-2089
12:41:44,-11590,-13650,-2073
12:41:44,-11590,-13650,-2073
12:41:44,-11590,-13650,-2073
12:41:44,-11590,-13650,-2073
12:41:44,-11541,-13641,-2051
