Time,ECG,PPG,HR
19:02:10,-919,-11998,-1548
19:02:11,-919,-11998,-1548
19:02:11,-544,-12026,-1623
19:02:11,-544,-12026,-1623
19:02:11,-544,-12026,-1623
19:02:11,-544,-12026,-1623
19:02:11,-110,-12044,-1664
19:02:11,-110,-12044,-1664
19:02:11,-110,-12044,-1664
19:02:11,-110,-12044,-1664
19:02:11,-235,-12041,-1655
19:02:11,-235,-12041,-1655
19:02:11,-235,-12041,-1655
19:02:11,-235,-12041,-1655
19:02:11,-281,-12039,-1648
19:02:11,-281,-12039,-1648
19:02:11,-281,-12039,-1648
19:02:11,-281,-12039,-1648
19:02:11,-678,-12045,-1641
19:02:11,-678,-12045,-1641
19:02:11,-678,-12045,-1641
19:02:11,-678,-12045,-1641
19:02:11,-702,-12036,-1624
19:02:11,-702,-12036,-1624
19:02:11,-702,-12036,-1624
19:02:11,-702,-12036,-1624
19:02:11,-749,-12037,-1614
19:02:11,-749,-12037,-1614
19:02:11,-749,-12037,-1614
19:02:11,-749,-12037,-1614
19:02:11,-766,-12051,-1619
19:02:11,-766,-12051,-1619
19:02:11,-766,-12051,-1619
19:02:11,-766,-12051,-1619
19:02:11,-733,-12035,-1602
19:02:11,-733,-12035,-1602
19:02:11,-733,-12035,-1602
19:02:11,-733,-12035,-1602
19:02:11,-1046,-12017,-1565
19:02:11,-1046,-12017,-1565
19:02:11,-1046,-12017,-1565
19:02:11,-1046,-12017,-1565
19:02:11,-1136,-12001,-1542
19:02:11,-1136,-12001,-1542
19:02:11,-1136,-12001,-1542
19:02:11,-1136,-12001,-1542
19:02:11,-1166,-11996,-1508
19:02:11,-1166,-11996,-1508
19:02:11,-1166,-11996,-1508
19:02:11,-1166,-11996,-1508
19:02:11,-1208,-11985,-1496
19:02:11,-1208,-11985,-1496
19:02:11,-1208,-11985,-1496
19:02:11,-1208,-11985,-1496
19:02:11,-1097,-11996,-1488
19:02:11,-1097,-11996,-1488
19:02:11,-1097,-11996,-1488
19:02:11,-1097,-11996,-1488
19:02:11,-1147,-11994,-1508
19:02:11,-1147,-11994,-1508
19:02:11,-1147,-11994,-1508
19:02:11,-1147,-11994,-1508
19:02:11,-984,-11993,-1502
19:02:11,-984,-11993,-1502
19:02:11,-984,-11993,-1502
19:02:11,-984,-11993,-1502
19:02:11,-955,-11991,-1495
19:02:11,-955,-11991,-1495
19:02:11,-955,-11991,-1495
19:02:11,-955,-11991,-1495
19:02:11,-981,-11989,-1475
19:02:11,-981,-11989,-1475
19:02:11,-981,-11989,-1475
19:02:11,-981,-11989,-1475
19:02:11,-931,-11975,-1427
19:02:11,-931,-11975,-1427
19:02:11,-931,-11975,-1427
19:02:11,-931,-11975,-1427
19:02:11,-969,-11964,-1399
19:02:11,-969,-11964,-1399
19:02:11,-969,-11964,-1399
19:02:11,-969,-11964,-1399
19:02:11,-888,-11935,-1354
19:02:11,-888,-11935,-1354
19:02:11,-888,-11935,-1354
19:02:11,-888,-11935,-1354
19:02:11,-913,-11920,-1322
19:02:11,-913,-11920,-1322
19:02:11,-913,-11920,-1322
19:02:11,-913,-11920,-1322
19:02:11,-835,-11900,-1286
