Time,ECG,PPG,HR
14:06:40,18857,-23497,-5079
14:06:40,17791,-23492,-5095
14:06:40,17791,-23492,-5095
14:06:40,17791,-23492,-5095
14:06:40,17791,-23492,-5095
14:06:40,16409,-23489,-5090
14:06:40,16409,-23489,-5090
14:06:40,16409,-23489,-5090
14:06:40,16409,-23489,-5090
14:06:40,-5860,-23492,-5098
14:06:40,-5860,-23492,-5098
14:06:40,-5860,-23492,-5098
14:06:40,-5860,-23492,-5098
14:06:40,-8176,-23476,-5100
14:06:40,-8176,-23476,-5100
14:06:40,-8176,-23476,-5100
14:06:40,-8176,-23476,-5100
14:06:40,-8809,-23470,-5083
14:06:40,-8809,-23470,-5083
14:06:40,-8809,-23470,-5083
14:06:40,-8809,-23470,-5083
14:06:40,-9164,-23474,-5067
14:06:40,-9164,-23474,-5067
14:06:40,-9164,-23474,-5067
14:06:40,-9164,-23474,-5067
14:06:40,-9064,-23461,-5047
14:06:40,-9064,-23461,-5047
14:06:40,-9064,-23461,-5047
14:06:40,-9064,-23461,-5047
14:06:40,-8843,-23460,-5036
14:06:40,-8843,-23460,-5036
14:06:40,-8843,-23460,-5036
14:06:40,-8843,-23460,-5036
14:06:40,-8629,-23465,-5037
14:06:40,-8629,-23465,-5037
14:06:40,-8629,-23465,-5037
14:06:40,-8629,-23465,-5037
14:06:40,-8347,-23462,-5063
14:06:40,-8347,-23462,-5063
14:06:40,-8347,-23462,-5063
14:06:40,-8347,-23462,-5063
14:06:40,-8032,-23466,-5061
14:06:41,-8032,-23466,-5061
14:06:41,-8032,-23466,-5061
14:06:41,-8032,-23466,-5061
14:06:41,-7556,-23463,-5053
14:06:41,-7556,-23463,-5053
14:06:41,-7556,-23463,-5053
14:06:41,-7556,-23463,-5053
14:06:41,-7260,-23455,-5064
14:06:41,-7260,-23455,-5064
14:06:41,-7260,-23455,-5064
14:06:41,-7260,-23455,-5064
14:06:41,-6222,-23457,-5065
14:06:41,-6222,-23457,-5065
14:06:41,-6222,-23457,-5065
14:06:41,-6222,-23457,-5065
14:06:41,30019,-23458,-5094
14:06:41,30019,-23458,-5094
14:06:41,30019,-23458,-5094
14:06:41,30019,-23458,-5094
14:06:41,26898,-23462,-5090
14:06:41,26898,-23462,-5090
14:06:41,26898,-23462,-5090
14:06:41,26898,-23462,-5090
14:06:41,25396,-23458,-5112
14:06:41,25396,-23458,-5112
14:06:41,25396,-23458,-5112
14:06:41,25396,-23458,-5112
14:06:41,24070,-23468,-5127
14:06:41,24070,-23468,-5127
14:06:41,24070,-23468,-5127
14:06:41,24070,-23468,-5127
14:06:41,23258,-23471,-5141
14:06:41,23258,-23471,-5141
14:06:41,23258,-23471,-5141
14:06:41,23258,-23471,-5141
14:06:41,22486,-23467,-5152
14:06:41,22486,-23467,-5152
14:06:41,22486,-23467,-5152
14:06:41,22486,-23467,-5152
14:06:41,21425,-23486,-5188
14:06:41,21425,-23486,-5188
14:06:41,21425,-23486,-5188
14:06:41,21425,-23486,-5188
14:06:41,20821,-23510,-5251
14:06:41,20821,-23510,-5251
14:06:41,20821,-23510,-5251
14:06:41,20821,-23510,-5251
14:06:41,20368,-23541,-5371
14:06:41,20368,-23541,-5371
14:06:41,20368,-23541,-5371
14:06:41,20368,-23541,-5371
14:06:41,20180,-23586,-5528
14:06:41,20180,-23586,-5528
14:06:41,20180,-23586,-5528
14:06:41,20180,-23586,-5528
14:06:41,19225,-23636,-5698
14:06:41,19225,-23636,-5698
14:06:41,19225,-23636,-5698
14:06:41,19225,-23636,-5698
14:06:41,18583,-23668,-5840
14:06:41,18583,-23668,-5840
14:06:41,18583,-23668,-5840
14:06:41,18583,-23668,-5840
14:06:41,18248,-23707,-5962
14:06:41,18248,-23707,-5962
14:06:41,18248,-23707,-5962
14:06:41,18248,-23707,-5962
14:06:41,17519,-23718,-6012
14:06:41,17519,-23718,-6012
14:06:41,17519,-23718,-6012
14:06:41,17519,-23718,-6012
14:06:41,17086,-23724,-6047
14:06:41,17086,-23724,-6047
14:06:41,17086,-23724,-6047
14:06:41,17086,-23724,-6047
14:06:41,16794,-23726,-6069
14:06:41,16794,-23726,-6069
14:06:41,16794,-23726,-6069
14:06:41,16794,-23726,-6069
14:06:41,16389,-23715,-6075
14:06:41,16389,-23715,-6075
14:06:41,16389,-23715,-6075
14:06:41,16389,-23715,-6075
14:06:41,15612,-23711,-6057
14:06:41,15612,-23711,-6057
14:06:41,15612,-23711,-6057
14:06:41,15612,-23711,-6057
14:06:41,15176,-23701,-6044
14:06:41,15176,-23701,-6044
14:06:41,15176,-23701,-6044
14:06:41,15176,-23701,-6044
14:06:41,14939,-23712,-6045
14:06:41,14939,-23712,-6045
14:06:41,14939,-23712,-6045
14:06:41,14939,-23712,-6045
14:06:41,14648,-23711,-6061
14:06:41,14648,-23711,-6061
14:06:41,14648,-23711,-6061
14:06:41,14648,-23711,-6061
14:06:41,14424,-23722,-6090
14:06:41,14424,-23722,-6090
14:06:41,14424,-23722,-6090
14:06:41,14424,-23722,-6090
14:06:41,13923,-23720,-6104
14:06:41,13923,-23720,-6104
14:06:41,13923,-23720,-6104
14:06:41,13923,-23720,-6104
14:06:41,13483,-23719,-6126
14:06:41,13483,-23719,-6126
14:06:41,13483,-23719,-6126
14:06:41,13483,-23719,-6126
14:06:41,12920,-23731,-6131
14:06:41,12920,-23731,-6131
14:06:41,12920,-23731,-6131
14:06:41,12920,-23731,-6131
14:06:41,12513,-23724,-6104
14:06:41,12513,-23724,-6104
14:06:41,12513,-23724,-6104
14:06:41,12513,-23724,-6104
14:06:41,12006,-23708,-6085
14:06:41,12006,-23708,-6085
14:06:41,12006,-23708,-6085
14:06:41,12006,-23708,-6085
14:06:41,11587,-23705,-6062
14:06:41,11587,-23705,-6062
14:06:41,11587,-23705,-6062
14:06:41,11587,-23705,-6062
14:06:41,11398,-23689,-6031
14:06:41,11398,-23689,-6031
14:06:41,11398,-23689,-6031
14:06:41,11398,-23689,-6031
14:06:41,11066,-23687,-6014
14:06:41,11066,-23687,-6014
14:06:41,11066,-23687,-6014
14:06:41,11066,-23687,-6014
14:06:41,11099,-23682,-6008
14:06:41,11099,-23682,-6008
14:06:41,11099,-23682,-6008
14:06:41,11099,-23682,-6008
14:06:41,10649,-23676,-5984
14:06:41,10649,-23676,-5984
14:06:41,10649,-23676,-5984
14:06:41,10649,-23676,-5984
14:06:41,10329,-23662,-5960
14:06:41,10329,-23662,-5960
14:06:41,10329,-23662,-5960
14:06:41,10329,-23662,-5960
14:06:41,-14456,-23651,-5928
14:06:41,-14456,-23651,-5928
14:06:41,-14456,-23651,-5928
14:06:41,-14456,-23651,-5928
14:06:41,-15946,-23639,-5906
14:06:41,-15946,-23639,-5906
14:06:41,-15946,-23639,-5906
14:06:41,-15946,-23639,-5906
14:06:41,-16136,-23628,-5886
14:06:41,-16136,-23628,-5886
14:06:41,-16136,-23628,-5886
14:06:41,-16136,-23628,-5886
14:06:41,-15792,-23628,-5882
14:06:41,-15792,-23628,-5882
14:06:41,-15792,-23628,-5882
14:06:41,-15792,-23628,-5882
14:06:41,17711,-23621,-5877
14:06:41,17711,-23621,-5877
14:06:41,17711,-23621,-5877
14:06:41,17711,-23621,-5877
14:06:41,15241,-23629,-5881
14:06:41,15241,-23629,-5881
14:06:41,15241,-23629,-5881
14:06:41,15241,-23629,-5881
14:06:41,14001,-23630,-5893
14:06:41,14001,-23630,-5893
14:06:41,14001,-23630,-5893
14:06:41,14001,-23630,-5893
14:06:41,13114,-23634,-5918
14:06:41,13114,-23634,-5918
14:06:41,13114,-23634,-5918
14:06:41,13114,-23634,-5918
14:06:41,11714,-23638,-5908
14:06:41,11714,-23638,-5908
14:06:41,11714,-23638,-5908
14:06:41,11714,-23638,-5908
14:06:41,11569,-23630,-5912
14:06:41,11569,-23630,-5912
14:06:41,11569,-23630,-5912
14:06:41,11569,-23630,-5912
14:06:41,11499,-23626,-5913
14:06:41,11499,-23626,-5913
14:06:41,11499,-23626,-5913
14:06:41,11499,-23626,-5913
14:06:41,11223,-23633,-5910
14:06:41,11223,-23633,-5910
14:06:41,11223,-23633,-5910
14:06:41,11223,-23633,-5910
14:06:41,10719,-23628,-5901
14:06:41,10719,-23628,-5901
14:06:41,10719,-23628,-5901
14:06:41,10719,-23628,-5901
14:06:42,10109,-23622,-5899
14:06:42,10109,-23622,-5899
14:06:42,10109,-23622,-5899
14:06:42,10109,-23622,-5899
14:06:42,9670,-23622,-5906
14:06:42,9670,-23622,-5906
14:06:42,9670,-23622,-5906
