Time,ECG,PPG,HR
13:23:14,-310,2810,3018
13:23:15,-310,2810,3018
13:23:15,-310,2810,3018
13:23:15,-310,2810,3018
13:23:15,-316,2878,3094
13:23:15,-316,2878,3094
13:23:15,-316,2878,3094
13:23:15,-316,2878,3094
13:23:15,-224,2978,3205
13:23:15,-224,2978,3205
13:23:15,-224,2978,3205
13:23:15,-224,2978,3205
13:23:15,-352,3092,3334
13:23:15,-352,3092,3334
13:23:15,-352,3092,3334
13:23:15,-352,3092,3334
13:23:15,-300,3167,3426
13:23:15,-300,3167,3426
13:23:15,-300,3167,3426
13:23:15,-300,3167,3426
13:23:15,-263,3240,3507
13:23:15,-263,3240,3507
13:23:15,-263,3240,3507
13:23:15,-263,3240,3507
13:23:15,-253,3354,3637
13:23:15,-253,3354,3637
13:23:15,-253,3354,3637
13:23:15,-253,3354,3637
13:23:15,-309,3513,3818
13:23:15,-309,3513,3818
13:23:15,-309,3513,3818
13:23:15,-309,3513,3818
13:23:15,-318,3712,4045
13:23:15,-318,3712,4045
13:23:15,-318,3712,4045
13:23:15,-318,3712,4045
13:23:15,-205,3870,4231
13:23:15,-205,3870,4231
13:23:15,-205,3870,4231
13:23:15,-205,3870,4231
13:23:15,-303,4041,4429
13:23:15,-303,4041,4429
13:23:15,-303,4041,4429
13:23:15,-303,4041,4429
13:23:15,-214,4303,4720
13:23:15,-214,4303,4720
13:23:15,-214,4303,4720
13:23:15,-214,4303,4720
13:23:15,-263,4658,5132
13:23:15,-263,4658,5132
13:23:15,-263,4658,5132
13:23:15,-263,4658,5132
13:23:15,-223,5051,5582
13:23:15,-223,5051,5582
13:23:15,-223,5051,5582
13:23:15,-223,5051,5582
13:23:15,-295,5438,6019
13:23:15,-295,5438,6019
13:23:15,-295,5438,6019
13:23:15,-295,5438,6019
13:23:15,-287,6026,6677
13:23:15,-287,6026,6677
13:23:15,-287,6026,6677
13:23:15,-287,6026,6677
13:23:15,-209,6964,7725
13:23:15,-209,6964,7725
13:23:15,-209,6964,7725
13:23:15,-209,6964,7725
13:23:15,-289,7946,8812
13:23:15,-289,7946,8812
13:23:15,-289,7946,8812
13:23:15,-289,7946,8812
13:23:15,-246,9152,10121
13:23:15,-246,9152,10121
13:23:15,-246,9152,10121
13:23:15,-246,9152,10121
13:23:15,-365,10519,11583
13:23:15,-365,10519,11583
13:23:15,-365,10519,11583
13:23:15,-365,10519,11583
13:23:15,-204,12381,13449
13:23:15,-204,12381,13449
13:23:15,-204,12381,13449
13:23:15,-204,12381,13449
13:23:15,-195,15961,17253
13:23:15,-195,15961,17253
13:23:15,-195,15961,17253
13:23:15,-195,15961,17253
13:23:15,-208,23949,25263
13:23:15,-208,23949,25263
13:23:15,-208,23949,25263
13:23:15,-208,23949,25263
13:23:15,-190,-28998,-26662
13:23:15,-190,-28998,-26662
13:23:15,-190,-28998,-26662
13:23:15,-190,-28998,-26662
13:23:15,93,-31029,-26173
13:23:15,93,-31029,-26173
13:23:15,93,-31029,-26173
13:23:15,93,-31029,-26173
13:23:15,519,-30770,-25357
13:23:15,519,-30770,-25357
13:23:15,519,-30770,-25357
13:23:15,519,-30770,-25357
13:23:15,1535,-29916,-23951
13:23:15,1535,-29916,-23951
13:23:15,1535,-29916,-23951
13:23:15,1535,-29916,-23951
13:23:15,1936,-28361,-21525
13:23:15,1936,-28361,-21525
13:23:15,1936,-28361,-21525
13:23:15,1936,-28361,-21525
13:23:15,1658,-26841,-19135
13:23:15,1658,-26841,-19135
13:23:15,1658,-26841,-19135
13:23:15,1658,-26841,-19135
13:23:15,1449,-25452,-16667
13:23:15,1449,-25452,-16667
13:23:15,1449,-25452,-16667
13:23:15,1449,-25452,-16667
13:23:15,1446,-23712,-12862
13:23:15,1446,-23712,-12862
13:23:15,1446,-23712,-12862
13:23:15,1446,-23712,-12862
13:23:15,1522,-22448,-9975
13:23:15,1522,-22448,-9975
13:23:15,1522,-22448,-9975
13:23:15,1522,-22448,-9975
13:23:15,1361,-21936,-8751
13:23:15,1361,-21936,-8751
13:23:15,1361,-21936,-8751
13:23:15,1361,-21936,-8751
13:23:15,1472,-21726,-8214
13:23:15,1472,-21726,-8214
13:23:15,1472,-21726,-8214
13:23:15,1472,-21726,-8214
13:23:15,1431,-21599,-7987
13:23:15,1431,-21599,-7987
13:23:15,1431,-21599,-7987
13:23:15,1431,-21599,-7987
13:23:15,1555,-21491,-7813
13:23:15,1555,-21491,-7813
13:23:15,1555,-21491,-7813
13:23:15,1555,-21491,-7813
13:23:15,1517,-21403,-7662
13:23:15,1517,-21403,-7662
13:23:15,1517,-21403,-7662
13:23:15,1517,-21403,-7662
13:23:15,1586,-21323,-7557
13:23:15,1586,-21323,-7557
13:23:15,1586,-21323,-7557
13:23:15,1586,-21323,-7557
13:23:15,1562,-21262,-7456
13:23:15,1562,-21262,-7456
13:23:15,1562,-21262,-7456
13:23:15,1562,-21262,-7456
13:23:15,1633,-21196,-7362
13:23:15,1633,-21196,-7362
13:23:15,1633,-21196,-7362
13:23:15,1633,-21196,-7362
13:23:15,1727,-21110,-7218
13:23:15,1727,-21110,-7218
13:23:15,1727,-21110,-7218
13:23:15,1727,-21110,-7218
13:23:15,1736,-20986,-7074
13:23:15,1736,-20986,-7074
13:23:15,1736,-20986,-7074
13:23:15,1736,-20986,-7074
13:23:15,1810,-20898,-6943
13:23:15,1810,-20898,-6943
13:23:15,1810,-20898,-6943
13:23:15,1810,-20898,-6943
13:23:15,1699,-20833,-6843
13:23:15,1699,-20833,-6843
13:23:15,1699,-20833,-6843
13:23:15,1699,-20833,-6843
13:23:15,1791,-20820,-6819
13:23:15,1791,-20820,-6819
13:23:15,1791,-20820,-6819
13:23:15,1791,-20820,-6819
13:23:15,1748,-20817,-6798
13:23:15,1748,-20817,-6798
13:23:15,1748,-20817,-6798
13:23:15,1748,-20817,-6798
13:23:15,1730,-20813,-6783
13:23:15,1730,-20813,-6783
13:23:15,1730,-20813,-6783
13:23:15,1730,-20813,-6783
13:23:15,1712,-20820,-6766
13:23:15,1712,-20820,-6766
13:23:15,1712,-20820,-6766
13:23:15,1712,-20820,-6766
13:23:15,1763,-20800,-6741
13:23:15,1763,-20800,-6741
13:23:15,1763,-20800,-6741
13:23:15,1763,-20800,-6741
13:23:15,1733,-20780,-6724
13:23:15,1733,-20780,-6724
13:23:15,1733,-20780,-6724
13:23:15,1733,-20780,-6724
13:23:15,1823,-20752,-6682
13:23:15,1823,-20752,-6682
13:23:15,1823,-20752,-6682
13:23:15,1823,-20752,-6682
13:23:15,1900,-20691,-6602
13:23:15,1900,-20691,-6602
13:23:15,1900,-20691,-6602
13:23:15,1900,-20691,-6602
13:23:15,1928,-20639,-6538
13:23:15,1928,-20639,-6538
13:23:16,1928,-20639,-6538
13:23:16,1928,-20639,-6538
13:23:16,1939,-20592,-6471
13:23:16,1939,-20592,-6471
13:23:16,1939,-20592,-6471
13:23:16,1939,-20592,-6471
13:23:16,1889,-20569,-6448
13:23:16,1889,-20569,-6448
13:23:16,1889,-20569,-6448
13:23:16,1889,-20569,-6448
13:23:16,1973,-20554,-6415
13:23:16,1973,-20554,-6415
13:23:16,1973,-20554,-6415
13:23:16,1973,-20554,-6415
13:23:16,2052,-20524,-6397
13:23:16,2052,-20524,-6397
13:23:16,2052,-20524,-6397
13:23:16,2052,-20524,-6397
13:23:16,2155,-20506,-6365
13:23:16,2155,-20506,-6365
13:23:16,2155,-20506,-6365
13:23:16,2155,-20506,-6365
13:23:16,2069,-20501,-6345
13:23:16,2069,-20501,-6345
13:23:16,2069,-20501,-6345
13:23:16,2069,-20501,-6345
13:23:16,2030,-20495,-6344
13:23:16,2030,-20495,-6344
13:23:16,2030,-20495,-6344
13:23:16,2030,-20495,-6344
13:23:16,2105,-20498,-6345
13:23:16,2105,-20498,-6345
13:23:16,2105,-20498,-6345
13:23:16,2105,-20498,-6345
13:23:16,2121,-20486,-6327
13:23:16,2121,-20486,-6327
13:23:16,2121,-20486,-6327
13:23:16,2121,-20486,-6327
13:23:16,2017,-20521,-6313
13:23:16,2017,-20521,-6313
13:23:16,2017,-20521,-6313
13:23:16,2017,-20521,-6313
13:23:16,1988,-20504,-6289
13:23:16,1988,-20504,-6289
13:23:16,1988,-20504,-6289
13:23:16,1988,-20504,-6289
13:23:16,2411,-20501,-6295
13:23:16,2411,-20501,-6295
13:23:16,2411,-20501,-6295
13:23:16,2411,-20501,-6295
13:23:16,2106,-20489,-6269
13:23:16,2106,-20489,-6269
13:23:16,2106,-20489,-6269
13:23:16,2106,-20489,-6269
13:23:16,2004,-20476,-6255
13:23:16,2004,-20476,-6255
13:23:16,2004,-20476,-6255
13:23:16,2004,-20476,-6255
13:23:16,2014,-20445,-6230
13:23:16,2014,-20445,-6230
13:23:16,2014,-20445,-6230
13:23:16,2014,-20445,-6230
13:23:16,2179,-20429,-6219
13:23:16,2179,-20429,-6219
13:23:16,2179,-20429,-6219
13:23:16,2179,-20429,-6219
13:23:16,2156,-20421,-6195
13:23:16,2156,-20421,-6195
13:23:16,2156,-20421,-6195
13:23:16,2156,-20421,-6195
13:23:16,1909,-20417,-6188
13:23:16,1909,-20417,-6188
13:23:16,1909,-20417,-6188
13:23:16,1909,-20417,-6188
13:23:16,1878,-20400,-6167
13:23:16,1878,-20400,-6167
13:23:16,1878,-20400,-6167
13:23:16,1878,-20400,-6167
13:23:16,1911,-20382,-6154
13:23:16,1911,-20382,-6154
13:23:16,1911,-20382,-6154
13:23:16,1911,-20382,-6154
13:23:16,2041,-20365,-6119
13:23:16,2041,-20365,-6119
13:23:16,2041,-20365,-6119
13:23:16,2041,-20365,-6119
13:23:16,1975,-20365,-6127
