Time,ECG,PPG,HR
18:41:30,1868,-17783,-3271
18:41:30,1868,-17783,-3271
18:41:30,1868,-17783,-3271
18:41:30,1868,-17783,-3271
18:41:30,1912,-17775,-3257
18:41:30,1912,-17775,-3257
18:41:30,1912,-17775,-3257
18:41:30,1912,-17775,-3257
18:41:30,1977,-17794,-3257
18:41:30,1977,-17794,-3257
18:41:30,1977,-17794,-3257
18:41:30,1977,-17794,-3257
18:41:30,3022,-17803,-3290
18:41:30,3022,-17803,-3290
18:41:30,3022,-17803,-3290
18:41:30,3022,-17803,-3290
18:41:30,3781,-17825,-3296
18:41:30,3781,-17825,-3296
18:41:30,3781,-17825,-3296
18:41:30,3781,-17825,-3296
18:41:30,3465,-17826,-3317
18:41:30,3465,-17826,-3317
18:41:30,3465,-17826,-3317
18:41:30,3465,-17826,-3317
18:41:30,2566,-17823,-3295
18:41:30,2566,-17823,-3295
18:41:30,2566,-17823,-3295
18:41:30,2566,-17823,-3295
18:41:30,2477,-17821,-3293
18:41:30,2477,-17821,-3293
18:41:30,2477,-17821,-3293
18:41:30,2477,-17821,-3293
18:41:30,2429,-17823,-3270
18:41:30,2429,-17823,-3270
18:41:30,2429,-17823,-3270
18:41:30,2429,-17823,-3270
18:41:30,2026,-17834,-3268
18:41:30,2026,-17834,-3268
18:41:30,2026,-17834,-3268
18:41:30,2026,-17834,-3268
18:41:30,1094,-17828,-3247
18:41:30,1094,-17828,-3247
18:41:30,1094,-17828,-3247
18:41:30,1094,-17828,-3247
18:41:30,3198,-17821,-3234
18:41:30,3198,-17821,-3234
18:41:30,3198,-17821,-3234
18:41:30,3198,-17821,-3234
18:41:30,3998,-17803,-3195
18:41:30,3998,-17803,-3195
18:41:30,3998,-17803,-3195
18:41:30,3998,-17803,-3195
18:41:30,3680,-17783,-3165
18:41:30,3680,-17783,-3165
18:41:30,3680,-17783,-3165
18:41:30,3680,-17783,-3165
18:41:30,3271,-17750,-3135
18:41:30,3271,-17750,-3135
18:41:30,3271,-17750,-3135
18:41:30,3271,-17750,-3135
18:41:30,2724,-17738,-3087
18:41:30,2724,-17738,-3087
18:41:30,2724,-17738,-3087
18:41:30,2724,-17738,-3087
18:41:30,2638,-17722,-3071
18:41:30,2638,-17722,-3071
18:41:30,2638,-17722,-3071
18:41:30,2638,-17722,-3071
18:41:30,2438,-17719,-3065
18:41:30,2438,-17719,-3065
18:41:30,2438,-17719,-3065
18:41:30,2438,-17719,-3065
18:41:30,2391,-17729,-3038
18:41:30,2391,-17729,-3038
18:41:30,2391,-17729,-3038
18:41:30,2391,-17729,-3038
18:41:30,2128,-17734,-3040
18:41:30,2128,-17734,-3040
18:41:30,2128,-17734,-3040
18:41:30,2128,-17734,-3040
18:41:30,1947,-17741,-3046
18:41:30,1947,-17741,-3046
18:41:30,1947,-17741,-3046
18:41:30,1947,-17741,-3046
18:41:30,1915,-17745,-3043
18:41:30,1915,-17745,-3043
18:41:30,1915,-17745,-3043
18:41:30,1915,-17745,-3043
18:41:30,1663,-17764,-3062
18:41:30,1663,-17764,-3062
18:41:31,1663,-17764,-3062
18:41:31,1663,-17764,-3062
18:41:31,1403,-17783,-3090
18:41:31,1403,-17783,-3090
18:41:31,1403,-17783,-3090
18:41:31,1403,-17783,-3090
18:41:31,1280,-17802,-3108
18:41:31,1280,-17802,-3108
18:41:31,1280,-17802,-3108
18:41:31,1280,-17802,-3108
18:41:31,1136,-17799,-3113
18:41:31,1136,-17799,-3113
18:41:31,1136,-17799,-3113
18:41:31,1136,-17799,-3113
18:41:31,1796,-17802,-3122
18:41:31,1796,-17802,-3122
18:41:31,1796,-17802,-3122
18:41:31,1796,-17802,-3122
18:41:31,1703,-17807,-3139
18:41:31,1703,-17807,-3139
18:41:31,1703,-17807,-3139
18:41:31,1703,-17807,-3139
18:41:31,-968,-17825,-3174
18:41:31,-968,-17825,-3174
18:41:31,-968,-17825,-3174
18:41:31,-968,-17825,-3174
18:41:31,-1285,-17839,-3190
18:41:31,-1285,-17839,-3190
18:41:31,-1285,-17839,-3190
18:41:31,-1285,-17839,-3190
18:41:31,-1898,-17845,-3188
18:41:31,-1898,-17845,-3188
18:41:31,-1898,-17845,-3188
18:41:31,-1898,-17845,-3188
18:41:31,-1787,-17846,-3186
18:41:31,-1787,-17846,-3186
18:41:31,-1787,-17846,-3186
18:41:31,-1787,-17846,-3186
18:41:31,-1626,-17868,-3199
18:41:31,-1626,-17868,-3199
18:41:31,-1626,-17868,-3199
18:41:31,-1626,-17868,-3199
18:41:31,-1703,-17869,-3208
18:41:31,-1703,-17869,-3208
18:41:31,-1703,-17869,-3208
18:41:31,-1703,-17869,-3208
18:41:31,-1613,-17853,-3201
18:41:31,-1613,-17853,-3201
18:41:31,-1613,-17853,-3201
18:41:31,-1613,-17853,-3201
18:41:31,-1942,-17856,-3163
18:41:31,-1942,-17856,-3163
18:41:31,-1942,-17856,-3163
18:41:31,-1942,-17856,-3163
18:41:31,-2229,-17845,-3176
18:41:31,-2229,-17845,-3176
18:41:31,-2229,-17845,-3176
18:41:31,-2229,-17845,-3176
18:41:31,-2214,-17832,-3155
18:41:31,-2214,-17832,-3155
18:41:31,-2214,-17832,-3155
18:41:31,-2214,-17832,-3155
18:41:31,-2582,-17825,-3136
18:41:31,-2582,-17825,-3136
18:41:31,-2582,-17825,-3136
18:41:31,-2582,-17825,-3136
18:41:31,-2806,-17817,-3134
18:41:31,-2806,-17817,-3134
18:41:31,-2806,-17817,-3134
18:41:31,-2806,-17817,-3134
18:41:31,-3017,-17808,-3100
18:41:31,-3017,-17808,-3100
18:41:31,-3017,-17808,-3100
18:41:31,-3017,-17808,-3100
18:41:31,-3017,-17794,-3097
18:41:31,-3017,-17794,-3097
18:41:31,-3017,-17794,-3097
18:41:31,-3017,-17794,-3097
18:41:31,-3064,-17805,-3092
18:41:31,-3064,-17805,-3092
18:41:31,-3064,-17805,-3092
18:41:31,-3064,-17805,-3092
18:41:31,-3014,-17788,-3070
18:41:31,-3014,-17788,-3070
18:41:31,-3014,-17788,-3070
18:41:31,-3014,-17788,-3070
18:41:31,-3009,-17793,-3075
18:41:31,-3009,-17793,-3075
18:41:31,-3009,-17793,-3075
18:41:31,-3009,-17793,-3075
18:41:31,-3057,-17796,-3072
18:41:31,-3057,-17796,-3072
18:41:31,-3057,-17796,-3072
18:41:31,-3057,-17796,-3072
18:41:31,-3223,-17786,-3077
18:41:31,-3223,-17786,-3077
18:41:31,-3223,-17786,-3077
18:41:31,-3223,-17786,-3077
18:41:31,-3157,-17779,-3056
18:41:31,-3157,-17779,-3056
18:41:31,-3157,-17779,-3056
18:41:31,-3157,-17779,-3056
18:41:31,-3104,-17768,-3038
18:41:31,-3104,-17768,-3038
18:41:31,-3104,-17768,-3038
18:41:31,-3104,-17768,-3038
18:41:31,-3197,-17770,-3037
18:41:31,-3197,-17770,-3037
18:41:31,-3197,-17770,-3037
18:41:31,-3197,-17770,-3037
18:41:31,-3322,-17773,-3029
18:41:31,-3322,-17773,-3029
18:41:31,-3322,-17773,-3029
18:41:31,-3322,-17773,-3029
18:41:31,-3109,-17779,-3040
18:41:31,-3109,-17779,-3040
18:41:31,-3109,-17779,-3040
18:41:31,-3109,-17779,-3040
18:41:31,-3071,-17785,-3052
18:41:31,-3071,-17785,-3052
18:41:31,-3071,-17785,-3052
18:41:31,-3071,-17785,-3052
18:41:31,-3318,-17788,-3053
18:41:31,-3318,-17788,-3053
18:41:31,-3318,-17788,-3053
18:41:31,-3318,-17788,-3053
18:41:31,-3486,-17783,-3039
18:41:31,-3486,-17783,-3039
18:41:31,-3486,-17783,-3039
18:41:31,-3486,-17783,-3039
18:41:31,-3387,-17774,-3033
18:41:31,-3387,-17774,-3033
18:41:31,-3387,-17774,-3033
18:41:31,-3387,-17774,-3033
18:41:31,-3472,-17782,-3027
18:41:31,-3472,-17782,-3027
18:41:31,-3472,-17782,-3027
18:41:31,-3472,-17782,-3027
18:41:31,-3451,-17791,-3031
18:41:31,-3451,-17791,-3031
18:41:31,-3451,-17791,-3031
18:41:31,-3451,-17791,-3031
18:41:31,-3518,-17788,-3016
18:41:31,-3518,-17788,-3016
18:41:31,-3518,-17788,-3016
18:41:31,-3518,-17788,-3016
18:41:31,-3708,-17787,-3027
18:41:31,-3708,-17787,-3027
18:41:31,-3708,-17787,-3027
18:41:31,-3708,-17787,-3027
18:41:31,-3708,-17772,-3004
18:41:31,-3708,-17772,-3004
18:41:31,-3708,-17772,-3004
18:41:31,-3708,-17772,-3004
18:41:31,-3854,-17762,-2976
18:41:31,-3854,-17762,-2976
18:41:31,-3854,-17762,-2976
18:41:31,-3854,-17762,-2976
18:41:31,-3714,-17737,-2958
18:41:31,-3714,-17737,-2958
18:41:31,-3714,-17737,-2958
18:41:31,-3714,-17737,-2958
18:41:31,-3747,-17734,-2961
18:41:31,-3747,-17734,-2961
18:41:31,-3747,-17734,-2961
