Time,ECG,PPG,HR
13:13:40,224,19685,20284
13:13:40,224,19685,20284
13:13:40,69,19724,20325
13:13:40,69,19724,20325
13:13:40,69,19724,20325
13:13:40,69,19724,20325
13:13:40,221,19733,20335
13:13:40,221,19733,20335
13:13:40,221,19733,20335
13:13:40,221,19733,20335
13:13:40,97,19767,20376
13:13:40,97,19767,20376
13:13:40,97,19767,20376
13:13:40,97,19767,20376
13:13:40,6,19866,20482
13:13:40,6,19866,20482
13:13:40,6,19866,20482
13:13:40,6,19866,20482
13:13:40,-4,19848,20381
13:13:40,-4,19848,20381
13:13:40,-4,19848,20381
13:13:40,-4,19848,20381
13:13:40,134,19832,20370
13:13:40,134,19832,20370
13:13:40,134,19832,20370
13:13:40,134,19832,20370
13:13:40,193,19866,20401
13:13:40,193,19866,20401
13:13:40,193,19866,20401
13:13:40,193,19866,20401
13:13:40,108,19845,20386
13:13:40,108,19845,20386
13:13:40,108,19845,20386
13:13:40,108,19845,20386
13:13:40,64,19777,20319
13:13:40,64,19777,20319
13:13:40,64,19777,20319
13:13:40,64,19777,20319
13:13:40,38,19789,20335
13:13:40,38,19789,20335
13:13:40,38,19789,20335
13:13:40,38,19789,20335
13:13:40,47,19862,20411
13:13:40,47,19862,20411
13:13:40,47,19862,20411
13:13:40,47,19862,20411
13:13:40,130,20024,20580
13:13:40,130,20024,20580
13:13:40,130,20024,20580
13:13:40,130,20024,20580
13:13:40,32,20061,20618
13:13:40,32,20061,20618
13:13:40,32,20061,20618
13:13:40,32,20061,20618
13:13:40,155,20017,20578
13:13:40,155,20017,20578
13:13:40,155,20017,20578
13:13:40,155,20017,20578
13:13:40,68,19982,20545
13:13:40,68,19982,20545
13:13:40,68,19982,20545
13:13:40,68,19982,20545
13:13:40,91,20034,20605
13:13:40,91,20034,20605
13:13:40,91,20034,20605
13:13:40,91,20034,20605
13:13:40,48,20151,20727
13:13:40,48,20151,20727
13:13:40,48,20151,20727
13:13:40,48,20151,20727
13:13:40,43,20151,20734
13:13:40,43,20151,20734
13:13:40,43,20151,20734
13:13:40,43,20151,20734
13:13:40,27,20168,20756
13:13:40,27,20168,20756
13:13:40,27,20168,20756
13:13:40,27,20168,20756
13:13:40,-18,20193,20784
13:13:40,-18,20193,20784
13:13:40,-18,20193,20784
13:13:40,-18,20193,20784
13:13:40,132,20258,20847
13:13:40,132,20258,20847
13:13:40,132,20258,20847
13:13:40,132,20258,20847
13:13:40,200,20262,20848
13:13:40,200,20262,20848
13:13:40,200,20262,20848
13:13:40,200,20262,20848
13:13:40,79,20351,20943
13:13:40,79,20351,20943
13:13:40,79,20351,20943
13:13:40,79,20351,20943
13:13:40,78,20467,21143
13:13:40,78,20467,21143
13:13:40,78,20467,21143
13:13:40,78,20467,21143
13:13:40,-19,20480,21160
13:13:40,-19,20480,21160
13:13:40,-19,20480,21160
13:13:40,-19,20480,21160
13:13:40,43,20420,21113
13:13:40,43,20420,21113
13:13:40,43,20420,21113
13:13:40,43,20420,21113
13:13:40,131,20363,21056
13:13:40,131,20363,21056
13:13:40,131,20363,21056
13:13:40,131,20363,21056
13:13:40,10,20416,21102
13:13:40,10,20416,21102
13:13:40,10,20416,21102
13:13:40,10,20416,21102
13:13:40,-16,20464,21151
13:13:40,-16,20464,21151
13:13:40,-16,20464,21151
13:13:40,-16,20464,21151
13:13:40,-37,20494,21185
13:13:40,-37,20494,21185
13:13:40,-37,20494,21185
13:13:40,-37,20494,21185
13:13:40,3,20486,21183
13:13:40,3,20486,21183
13:13:40,3,20486,21183
13:13:40,3,20486,21183
13:13:40,-29,20463,21155
13:13:40,-29,20463,21155
13:13:40,-29,20463,21155
13:13:40,-29,20463,21155
13:13:40,38,20393,21084
13:13:40,38,20393,21084
13:13:40,38,20393,21084
13:13:40,38,20393,21084
13:13:40,-47,20322,21005
13:13:40,-47,20322,21005
13:13:40,-47,20322,21005
13:13:40,-47,20322,21005
13:13:40,26,20329,21005
13:13:40,26,20329,21005
13:13:40,26,20329,21005
13:13:40,26,20329,21005
13:13:40,-51,20426,21093
13:13:40,-51,20426,21093
13:13:40,-51,20426,21093
13:13:40,-51,20426,21093
13:13:40,0,20519,21191
13:13:40,0,20519,21191
13:13:40,0,20519,21191
13:13:40,0,20519,21191
13:13:40,20,20605,21271
13:13:40,20,20605,21271
13:13:40,20,20605,21271
13:13:40,20,20605,21271
13:13:40,-127,20750,21418
13:13:40,-127,20750,21418
13:13:40,-127,20750,21418
13:13:40,-127,20750,21418
13:13:40,-125,20812,21485
13:13:40,-125,20812,21485
13:13:40,-125,20812,21485
13:13:40,-125,20812,21485
13:13:40,-174,20885,21569
13:13:40,-174,20885,21569
13:13:40,-174,20885,21569
13:13:40,-174,20885,21569
13:13:40,-61,20922,21601
13:13:40,-61,20922,21601
13:13:40,-61,20922,21601
13:13:40,-61,20922,21601
13:13:40,-210,20972,21652
13:13:40,-210,20972,21652
13:13:40,-210,20972,21652
13:13:40,-210,20972,21652
13:13:40,-198,20975,21658
