Time,PPG,ECG,HR
12:44:22,32767,-15222,-763
12:44:22,32767,-15222,-763
12:44:22,32756,-15215,-771
12:44:22,32756,-15215,-771
12:44:22,32756,-15215,-771
12:44:22,32756,-15215,-771
12:44:22,32000,-15207,-746
12:44:22,32000,-15207,-746
12:44:22,32000,-15207,-746
12:44:22,32000,-15207,-746
12:44:22,9522,-15204,-728
12:44:22,9522,-15204,-728
12:44:22,9522,-15204,-728
12:44:22,9522,-15204,-728
12:44:22,4880,-15199,-712
12:44:22,4880,-15199,-712
12:44:22,4880,-15199,-712
12:44:22,4880,-15199,-712
12:44:22,4884,-15202,-712
12:44:22,4884,-15202,-712
12:44:22,4884,-15202,-712
12:44:22,4884,-15202,-712
12:44:22,4590,-15212,-710
12:44:22,4590,-15212,-710
12:44:22,4590,-15212,-710
12:44:22,4590,-15212,-710
12:44:22,-2289,-15209,-700
12:44:22,-2289,-15209,-700
12:44:22,-2289,-15209,-700
12:44:22,-2289,-15209,-700
12:44:22,-2525,-15218,-700
12:44:22,-2525,-15218,-700
12:44:22,-2525,-15218,-700
12:44:22,-2525,-15218,-700
12:44:22,1429,-15214,-687
12:44:22,1429,-15214,-687
12:44:22,1429,-15214,-687
12:44:22,1429,-15214,-687
12:44:22,5378,-15219,-672
12:44:22,5378,-15219,-672
12:44:22,5378,-15219,-672
12:44:22,5378,-15219,-672
12:44:22,4003,-15208,-669
12:44:22,4003,-15208,-669
12:44:22,4003,-15208,-669
12:44:22,4003,-15208,-669
12:44:22,5900,-15213,-644
12:44:22,5900,-15213,-644
12:44:22,5900,-15213,-644
12:44:22,5900,-15213,-644
12:44:22,6155,-15213,-639
12:44:22,6155,-15213,-639
12:44:22,6155,-15213,-639
12:44:22,6155,-15213,-639
12:44:22,7440,-15216,-642
12:44:22,7440,-15216,-642
12:44:22,7440,-15216,-642
12:44:22,7440,-15216,-642
12:44:22,8331,-15229,-684
12:44:22,8331,-15229,-684
12:44:22,8331,-15229,-684
12:44:22,8331,-15229,-684
12:44:22,9380,-15264,-752
12:44:22,9380,-15264,-752
12:44:22,9380,-15264,-752
12:44:22,9380,-15264,-752
12:44:22,10374,-15303,-848
12:44:22,10374,-15303,-848
12:44:22,10374,-15303,-848
12:44:22,10374,-15303,-848
12:44:22,10631,-15328,-888
12:44:22,10631,-15328,-888
12:44:22,10631,-15328,-888
12:44:22,10631,-15328,-888
12:44:22,11067,-15328,-871
12:44:22,11067,-15328,-871
12:44:22,11067,-15328,-871
12:44:22,11067,-15328,-871
12:44:22,11491,-15324,-843
12:44:22,11491,-15324,-843
12:44:22,11491,-15324,-843
12:44:22,11491,-15324,-843
12:44:22,11800,-15309,-814
12:44:22,11800,-15309,-814
12:44:22,11800,-15309,-814
12:44:22,11800,-15309,-814
12:44:22,11537,-15307,-802
12:44:22,11537,-15307,-802
12:44:22,11537,-15307,-802
12:44:22,11537,-15307,-802
12:44:22,11570,-15317,-792
12:44:22,11570,-15317,-792
12:44:22,11570,-15317,-792
12:44:22,11570,-15317,-792
12:44:22,11593,-15318,-794
12:44:22,11593,-15318,-794
12:44:22,11593,-15318,-794
12:44:22,11593,-15318,-794
12:44:22,12463,-15318,-787
12:44:22,12463,-15318,-787
12:44:22,12463,-15318,-787
12:44:22,12463,-15318,-787
12:44:22,11000,-15312,-772
12:44:23,11000,-15312,-772
12:44:23,11000,-15312,-772
12:44:23,11000,-15312,-772
12:44:23,10869,-15317,-783
12:44:23,10869,-15317,-783
12:44:23,10869,-15317,-783
12:44:23,10869,-15317,-783
12:44:23,11347,-15329,-784
12:44:23,11347,-15329,-784
12:44:23,11347,-15329,-784
12:44:23,11347,-15329,-784
12:44:23,10977,-15331,-779
12:44:23,10977,-15331,-779
12:44:23,10977,-15331,-779
12:44:23,10977,-15331,-779
12:44:23,9510,-15350,-790
12:44:23,9510,-15350,-790
12:44:23,9510,-15350,-790
12:44:23,9510,-15350,-790
12:44:23,9478,-15342,-779
12:44:23,9478,-15342,-779
12:44:23,9478,-15342,-779
12:44:23,9478,-15342,-779
12:44:23,5939,-15348,-777
12:44:23,5939,-15348,-777
12:44:23,5939,-15348,-777
12:44:23,5939,-15348,-777
12:44:23,5632,-15349,-775
12:44:23,5632,-15349,-775
12:44:23,5632,-15349,-775
12:44:23,5632,-15349,-775
12:44:23,6496,-15355,-785
12:44:23,6496,-15355,-785
12:44:23,6496,-15355,-785
12:44:23,6496,-15355,-785
12:44:23,7001,-15361,-797
12:44:23,7001,-15361,-797
12:44:23,7001,-15361,-797
12:44:23,7001,-15361,-797
12:44:23,11104,-15368,-792
12:44:23,11104,-15368,-792
12:44:23,11104,-15368,-792
12:44:23,11104,-15368,-792
12:44:23,11904,-15370,-801
12:44:23,11904,-15370,-801
12:44:23,11904,-15370,-801
12:44:23,11904,-15370,-801
12:44:23,12025,-15372,-799
12:44:23,12025,-15372,-799
12:44:23,12025,-15372,-799
12:44:23,12025,-15372,-799
12:44:23,29634,-15375,-804
12:44:23,29634,-15375,-804
12:44:23,29634,-15375,-804
12:44:23,29634,-15375,-804
12:44:23,24445,-15372,-783
12:44:23,24445,-15372,-783
12:44:23,24445,-15372,-783
12:44:23,24445,-15372,-783
12:44:23,8526,-15363,-770
12:44:23,8526,-15363,-770
12:44:23,8526,-15363,-770
12:44:23,8526,-15363,-770
12:44:23,10020,-15378,-775
12:44:23,10020,-15378,-775
12:44:23,10020,-15378,-775
12:44:23,10020,-15378,-775
12:44:23,19615,-15371,-769
12:44:23,19615,-15371,-769
12:44:23,19615,-15371,-769
12:44:23,19615,-15371,-769
12:44:23,23064,-15381,-767
12:44:23,23064,-15381,-767
12:44:23,23064,-15381,-767
12:44:23,23064,-15381,-767
12:44:23,32729,-15372,-753
12:44:23,32729,-15372,-753
12:44:23,32729,-15372,-753
12:44:23,32729,-15372,-753
12:44:23,32358,-15372,-740
12:44:23,32358,-15372,-740
12:44:23,32358,-15372,-740
12:44:23,32358,-15372,-740
12:44:23,32066,-15370,-722
12:44:23,32066,-15370,-722
12:44:23,32066,-15370,-722
12:44:23,32066,-15370,-722
12:44:23,31533,-15356,-712
12:44:23,31533,-15356,-712
12:44:23,31533,-15356,-712
12:44:23,31533,-15356,-712
12:44:23,31099,-15353,-714
12:44:23,31099,-15353,-714
12:44:23,31099,-15353,-714
12:44:23,31099,-15353,-714
12:44:23,29947,-15356,-698
12:44:23,29947,-15356,-698
12:44:23,29947,-15356,-698
12:44:23,29947,-15356,-698
12:44:23,6505,-15351,-685
12:44:23,6505,-15351,-685
12:44:23,6505,-15351,-685
12:44:23,6505,-15351,-685
12:44:23,-1610,-15345,-677
12:44:23,-1610,-15345,-677
12:44:23,-1610,-15345,-677
12:44:23,-1610,-15345,-677
12:44:23,19754,-15354,-688
12:44:23,19754,-15354,-688
12:44:23,19754,-15354,-688
12:44:23,19754,-15354,-688
12:44:23,29367,-15373,-758
12:44:23,29367,-15373,-758
12:44:23,29367,-15373,-758
12:44:23,29367,-15373,-758
12:44:23,28009,-15402,-834
12:44:23,28009,-15402,-834
12:44:23,28009,-15402,-834
12:44:23,28009,-15402,-834
12:44:23,26020,-15422,-876
12:44:23,26020,-15422,-876
12:44:23,26020,-15422,-876
12:44:23,26020,-15422,-876
12:44:23,24907,-15420,-872
12:44:23,24907,-15420,-872
12:44:23,24907,-15420,-872
12:44:23,24907,-15420,-872
12:44:23,24134,-15400,-821
12:44:23,24134,-15400,-821
12:44:23,24134,-15400,-821
12:44:23,24134,-15400,-821
12:44:23,21802,-15375,-785
12:44:23,21802,-15375,-785
12:44:23,21802,-15375,-785
12:44:23,21802,-15375,-785
12:44:23,20147,-15368,-757
12:44:23,20147,-15368,-757
12:44:23,20147,-15368,-757
12:44:23,20147,-15368,-757
12:44:23,17969,-15354,-722
12:44:23,17969,-15354,-722
12:44:23,17969,-15354,-722
12:44:23,17969,-15354,-722
12:44:23,14178,-15353,-711
12:44:23,14178,-15353,-711
12:44:23,14178,-15353,-711
12:44:23,14178,-15353,-711
12:44:23,13211,-15341,-695
12:44:23,13211,-15341,-695
12:44:23,13211,-15341,-695
12:44:23,13211,-15341,-695
12:44:23,11592,-15333,-681
12:44:23,11592,-15333,-681
12:44:23,11592,-15333,-681
12:44:23,11592,-15333,-681
12:44:23,8352,-15317,-683
12:44:23,8352,-15317,-683
12:44:23,8352,-15317,-683
12:44:23,8352,-15317,-683
12:44:23,8505,-15307,-650
12:44:23,8505,-15307,-650
12:44:23,8505,-15307,-650
12:44:23,8505,-15307,-650
12:44:23,7350,-15302,-630
12:44:23,7350,-15302,-630
12:44:23,7350,-15302,-630
12:44:23,7350,-15302,-630
12:44:23,5325,-15288,-615
12:44:23,5325,-15288,-615
12:44:23,5325,-15288,-615
12:44:23,5325,-15288,-615
12:44:23,4584,-15277,-617
12:44:23,4584,-15277,-617
12:44:23,4584,-15277,-617
12:44:23,4584,-15277,-617
12:44:23,3882,-15272,-612
12:44:23,3882,-15272,-612
12:44:23,3882,-15272,-612
12:44:23,3882,-15272,-612
12:44:23,3443,-15260,-594
12:44:23,3443,-15260,-594
12:44:23,3443,-15260,-594
12:44:23,3443,-15260,-594
12:44:23,4792,-15250,-578
12:44:23,4792,-15250,-578
12:44:23,4792,-15250,-578
12:44:23,4792,-15250,-578
12:44:23,4036,-15242,-560
12:44:23,4036,-15242,-560
12:44:23,4036,-15242,-560
12:44:23,4036,-15242,-560
12:44:23,3709,-15227,-545
12:44:23,3709,-15227,-545
12:44:23,3709,-15227,-545
12:44:23,3709,-15227,-545
12:44:23,4090,-15223,-529
12:44:23,4090,-15223,-529
12:44:23,4090,-15223,-529
12:44:23,4090,-15223,-529
12:44:24,3521,-15220,-516
12:44:24,3521,-15220,-516
12:44:24,3521,-15220,-516
12:44:24,3521,-15220,-516
12:44:24,3225,-15215,-517
12:44:24,3225,-15215,-517
12:44:24,3225,-15215,-517
12:44:24,3225,-15215,-517
12:44:24,4297,-15213,-505
12:44:24,4297,-15213,-505
12:44:24,4297,-15213,-505
12:44:24,4297,-15213,-505
12:44:24,3684,-15205,-490
12:44:24,3684,-15205,-490
12:44:24,3684,-15205,-490
12:44:24,3684,-15205,-490
12:44:24,3743,-15195,-481
12:44:24,3743,-15195,-481
12:44:24,3743,-15195,-481
12:44:24,3743,-15195,-481
12:44:24,2944,-15197,-482
12:44:24,2944,-15197,-482
12:44:24,2944,-15197,-482
12:44:24,2944,-15197,-482
12:44:24,2911,-15200,-462
12:44:24,2911,-15200,-462
12:44:24,2911,-15200,-462
12:44:24,2911,-15200,-462
12:44:24,2523,-15198,-445
12:44:24,2523,-15198,-445
12:44:24,2523,-15198,-445
12:44:24,2523,-15198,-445
12:44:24,3021,-15194,-443
12:44:24,3021,-15194,-443
12:44:24,3021,-15194,-443
12:44:24,3021,-15194,-443
12:44:24,2321,-15199,-444
12:44:24,2321,-15199,-444
12:44:24,2321,-15199,-444
12:44:24,2321,-15199,-444
12:44:24,3042,-15211,-442
12:44:24,3042,-15211,-442
12:44:24,3042,-15211,-442
12:44:24,3042,-15211,-442
12:44:24,7247,-15214,-449
12:44:24,7247,-15214,-449
12:44:24,7247,-15214,-449
12:44:24,7247,-15214,-449
12:44:24,-1430,-15236,-460
12:44:24,-1430,-15236,-460
12:44:24,-1430,-15236,-460
12:44:24,-1430,-15236,-460
12:44:24,-5186,-15262,-503
12:44:24,-5186,-15262,-503
12:44:24,-5186,-15262,-503
12:44:24,-5186,-15262,-503
12:44:24,-2801,-15307,-577
12:44:24,-2801,-15307,-577
12:44:24,-2801,-15307,-577
12:44:24,-2801,-15307,-577
12:44:24,10569,-15357,-703
12:44:24,10569,-15357,-703
12:44:24,10569,-15357,-703
12:44:24,10569,-15357,-703
12:44:24,6068,-15411,-804
12:44:24,6068,-15411,-804
12:44:24,6068,-15411,-804
12:44:24,6068,-15411,-804
12:44:24,2063,-15441,-872
12:44:24,2063,-15441,-872
12:44:24,2063,-15441,-872
12:44:24,2063,-15441,-872
12:44:24,2786,-15450,-877
12:44:24,2786,-15450,-877
12:44:24,2786,-15450,-877
12:44:24,2786,-15450,-877
12:44:24,3828,-15419,-820
12:44:24,3828,-15419,-820
12:44:24,3828,-15419,-820
12:44:24,3828,-15419,-820
12:44:24,3347,-15397,-762
12:44:24,3347,-15397,-762
12:44:24,3347,-15397,-762
12:44:24,3347,-15397,-762
12:44:24,2234,-15385,-728
12:44:24,2234,-15385,-728
12:44:24,2234,-15385,-728
12:44:24,2234,-15385,-728
12:44:24,1328,-15375,-706
12:44:24,1328,-15375,-706
12:44:24,1328,-15375,-706
12:44:24,1328,-15375,-706
12:44:24,301,-15366,-698
12:44:24,301,-15366,-698
12:44:24,301,-15366,-698
12:44:24,301,-15366,-698
12:44:24,-407,-15373,-697
12:44:24,-407,-15373,-697
12:44:24,-407,-15373,-697
12:44:24,-407,-15373,-697
12:44:24,-807,-15367,-671
12:44:24,-807,-15367,-671
12:44:24,-807,-15367,-671
12:44:24,-807,-15367,-671
12:44:24,-996,-15360,-646
12:44:24,-996,-15360,-646
12:44:24,-996,-15360,-646
12:44:24,-996,-15360,-646
12:44:24,-1950,-15340,-619
12:44:24,-1950,-15340,-619
12:44:24,-1950,-15340,-619
12:44:24,-1950,-15340,-619
12:44:24,-2585,-15350,-615
12:44:24,-2585,-15350,-615
12:44:24,-2585,-15350,-615
12:44:24,-2585,-15350,-615
12:44:24,-2959,-15334,-605
12:44:24,-2959,-15334,-605
12:44:24,-2959,-15334,-605
12:44:24,-2959,-15334,-605
12:44:24,-2362,-15335,-601
12:44:24,-2362,-15335,-601
12:44:24,-2362,-15335,-601
12:44:24,-2362,-15335,-601
12:44:24,-3227,-15342,-615
12:44:24,-3227,-15342,-615
12:44:24,-3227,-15342,-615
12:44:24,-3227,-15342,-615
12:44:24,-4857,-15345,-614
12:44:24,-4857,-15345,-614
12:44:24,-4857,-15345,-614
12:44:24,-4857,-15345,-614
12:44:24,-5617,-15342,-592
12:44:24,-5617,-15342,-592
12:44:24,-5617,-15342,-592
12:44:24,-5617,-15342,-592
12:44:24,-4764,-15350,-589
12:44:24,-4764,-15350,-589
12:44:24,-4764,-15350,-589
12:44:24,-4764,-15350,-589
12:44:24,-4845,-15341,-585
12:44:24,-4845,-15341,-585
12:44:24,-4845,-15341,-585
12:44:24,-4845,-15341,-585
12:44:24,-4409,-15326,-552
12:44:24,-4409,-15326,-552
12:44:24,-4409,-15326,-552
12:44:24,-4409,-15326,-552
12:44:24,-5507,-15324,-543
12:44:24,-5507,-15324,-543
12:44:24,-5507,-15324,-543
12:44:24,-5507,-15324,-543
12:44:24,-5210,-15309,-521
12:44:24,-5210,-15309,-521
12:44:24,-5210,-15309,-521
12:44:24,-5210,-15309,-521
12:44:24,-3851,-15303,-492
12:44:24,-3851,-15303,-492
12:44:24,-3851,-15303,-492
12:44:24,-3851,-15303,-492
12:44:24,-4338,-15293,-507
12:44:24,-4338,-15293,-507
12:44:24,-4338,-15293,-507
12:44:24,-4338,-15293,-507
12:44:24,-4339,-15295,-493
12:44:24,-4339,-15295,-493
12:44:24,-4339,-15295,-493
12:44:24,-4339,-15295,-493
12:44:24,-4470,-15291,-486
12:44:24,-4470,-15291,-486
12:44:24,-4470,-15291,-486
12:44:24,-4470,-15291,-486
12:44:24,-4359,-15296,-490
12:44:24,-4359,-15296,-490
12:44:24,-4359,-15296,-490
12:44:24,-4359,-15296,-490
12:44:24,-4613,-15276,-477
12:44:24,-4613,-15276,-477
12:44:24,-4613,-15276,-477
12:44:24,-4613,-15276,-477
12:44:24,-5228,-15289,-470
12:44:24,-5228,-15289,-470
12:44:24,-5228,-15289,-470
12:44:24,-5228,-15289,-470
12:44:24,-4816,-15278,-461
12:44:24,-4816,-15278,-461
12:44:24,-4816,-15278,-461
12:44:24,-4816,-15278,-461
12:44:24,-4667,-15277,-461
12:44:24,-4667,-15277,-461
12:44:24,-4667,-15277,-461
12:44:24,-4667,-15277,-461
12:44:24,-5016,-15285,-452
12:44:24,-5016,-15285,-452
12:44:24,-5016,-15285,-452
12:44:24,-5016,-15285,-452
12:44:24,-5928,-15288,-463
12:44:24,-5928,-15288,-463
12:44:24,-5928,-15288,-463
12:44:24,-5928,-15288,-463
12:44:25,-6040,-15318,-495
12:44:25,-6040,-15318,-495
12:44:25,-6040,-15318,-495
12:44:25,-6040,-15318,-495
12:44:25,-6026,-15361,-586
12:44:25,-6026,-15361,-586
12:44:25,-6026,-15361,-586
12:44:25,-6026,-15361,-586
12:44:25,-5852,-15434,-772
12:44:25,-5852,-15434,-772
12:44:25,-5852,-15434,-772
12:44:25,-5852,-15434,-772
12:44:25,-5952,-15496,-959
12:44:25,-5952,-15496,-959
12:44:25,-5952,-15496,-959
12:44:25,-5952,-15496,-959
12:44:25,-6433,-15517,-1019
12:44:25,-6433,-15517,-1019
12:44:25,-6433,-15517,-1019
12:44:25,-6433,-15517,-1019
12:44:25,-6663,-15510,-988
12:44:25,-6663,-15510,-988
12:44:25,-6663,-15510,-988
12:44:25,-6663,-15510,-988
12:44:25,-6455,-15495,-942
12:44:25,-6455,-15495,-942
12:44:25,-6455,-15495,-942
12:44:25,-6455,-15495,-942
12:44:25,-5944,-15476,-882
12:44:25,-5944,-15476,-882
12:44:25,-5944,-15476,-882
12:44:25,-5944,-15476,-882
12:44:25,-5922,-15449,-836
12:44:25,-5922,-15449,-836
12:44:25,-5922,-15449,-836
12:44:25,-5922,-15449,-836
12:44:25,-6934,-15443,-822
12:44:25,-6934,-15443,-822
12:44:25,-6934,-15443,-822
12:44:25,-6934,-15443,-822
12:44:25,-6861,-15445,-811
12:44:25,-6861,-15445,-811
12:44:25,-6861,-15445,-811
12:44:25,-6861,-15445,-811
12:44:25,-6260,-15433,-794
12:44:25,-6260,-15433,-794
12:44:25,-6260,-15433,-794
12:44:25,-6260,-15433,-794
12:44:25,-6294,-15416,-764
12:44:25,-6294,-15416,-764
12:44:25,-6294,-15416,-764
12:44:25,-6294,-15416,-764
12:44:25,-6484,-15401,-719
12:44:25,-6484,-15401,-719
12:44:25,-6484,-15401,-719
12:44:25,-6484,-15401,-719
12:44:25,-6146,-15387,-699
12:44:25,-6146,-15387,-699
12:44:25,-6146,-15387,-699
12:44:25,-6146,-15387,-699
12:44:25,-6489,-15369,-690
12:44:25,-6489,-15369,-690
12:44:25,-6489,-15369,-690
12:44:25,-6489,-15369,-690
12:44:25,-5374,-15363,-669
12:44:25,-5374,-15363,-669
12:44:25,-5374,-15363,-669
12:44:25,-5374,-15363,-669
12:44:25,-5835,-15356,-668
12:44:25,-5835,-15356,-668
12:44:25,-5835,-15356,-668
12:44:25,-5835,-15356,-668
12:44:25,-6377,-15357,-664
12:44:25,-6377,-15357,-664
12:44:25,-6377,-15357,-664
12:44:25,-6377,-15357,-664
12:44:25,-6250,-15339,-654
12:44:25,-6250,-15339,-654
12:44:25,-6250,-15339,-654
12:44:25,-6250,-15339,-654
12:44:25,-6074,-15352,-642
12:44:25,-6074,-15352,-642
12:44:25,-6074,-15352,-642
12:44:25,-6074,-15352,-642
12:44:25,-5964,-15335,-607
12:44:25,-5964,-15335,-607
12:44:25,-5964,-15335,-607
12:44:25,-5964,-15335,-607
12:44:25,-5870,-15326,-592
12:44:25,-5870,-15326,-592
12:44:25,-5870,-15326,-592
12:44:25,-5870,-15326,-592
12:44:25,-5442,-15322,-586
12:44:25,-5442,-15322,-586
12:44:25,-5442,-15322,-586
12:44:25,-5442,-15322,-586
12:44:25,-5779,-15315,-564
12:44:25,-5779,-15315,-564
12:44:25,-5779,-15315,-564
12:44:25,-5779,-15315,-564
12:44:25,-5401,-15321,-549
12:44:25,-5401,-15321,-549
12:44:25,-5401,-15321,-549
12:44:25,-5401,-15321,-549
12:44:25,-4758,-15314,-538
12:44:25,-4758,-15314,-538
12:44:25,-4758,-15314,-538
12:44:25,-4758,-15314,-538
12:44:25,-5062,-15308,-535
12:44:25,-5062,-15308,-535
12:44:25,-5062,-15308,-535
12:44:25,-5062,-15308,-535
12:44:25,-5107,-15291,-523
12:44:25,-5107,-15291,-523
12:44:25,-5107,-15291,-523
12:44:25,-5107,-15291,-523
12:44:25,-4943,-15305,-515
12:44:25,-4943,-15305,-515
12:44:25,-4943,-15305,-515
12:44:25,-4943,-15305,-515
12:44:25,-5030,-15301,-504
12:44:25,-5030,-15301,-504
12:44:25,-5030,-15301,-504
12:44:25,-5030,-15301,-504
12:44:25,-4030,-15294,-494
12:44:25,-4030,-15294,-494
12:44:25,-4030,-15294,-494
12:44:25,-4030,-15294,-494
12:44:25,-4303,-15285,-492
12:44:25,-4303,-15285,-492
12:44:25,-4303,-15285,-492
12:44:25,-4303,-15285,-492
12:44:25,-4275,-15281,-477
12:44:25,-4275,-15281,-477
12:44:25,-4275,-15281,-477
12:44:25,-4275,-15281,-477
12:44:25,-4579,-15284,-468
12:44:25,-4579,-15284,-468
12:44:25,-4579,-15284,-468
12:44:25,-4579,-15284,-468
12:44:25,-4095,-15278,-459
12:44:25,-4095,-15278,-459
12:44:25,-4095,-15278,-459
12:44:25,-4095,-15278,-459
12:44:25,-3840,-15279,-459
12:44:25,-3840,-15279,-459
12:44:25,-3840,-15279,-459
12:44:25,-3840,-15279,-459
12:44:25,-2490,-15308,-514
12:44:25,-2490,-15308,-514
12:44:25,-2490,-15308,-514
12:44:25,-2490,-15308,-514
12:44:25,-2715,-15388,-740
12:44:25,-2715,-15388,-740
12:44:25,-2715,-15388,-740
12:44:25,-2715,-15388,-740
12:44:25,-1747,-15489,-991
12:44:25,-1747,-15489,-991
12:44:25,-1747,-15489,-991
12:44:25,-1747,-15489,-991
12:44:25,-1146,-15526,-1076
12:44:25,-1146,-15526,-1076
12:44:25,-1146,-15526,-1076
12:44:25,-1146,-15526,-1076
12:44:25,-1406,-15517,-1085
12:44:25,-1406,-15517,-1085
12:44:25,-1406,-15517,-1085
12:44:25,-1406,-15517,-1085
12:44:25,-1681,-15515,-1036
12:44:25,-1681,-15515,-1036
12:44:25,-1681,-15515,-1036
12:44:25,-1681,-15515,-1036
12:44:25,-1621,-15476,-978
12:44:25,-1621,-15476,-978
12:44:25,-1621,-15476,-978
12:44:25,-1621,-15476,-978
12:44:25,-978,-15445,-900
12:44:25,-978,-15445,-900
12:44:25,-978,-15445,-900
12:44:25,-978,-15445,-900
12:44:25,-243,-15445,-881
12:44:25,-243,-15445,-881
12:44:25,-243,-15445,-881
12:44:25,-243,-15445,-881
12:44:25,96,-15439,-869
12:44:25,96,-15439,-869
12:44:25,96,-15439,-869
12:44:25,96,-15439,-869
12:44:25,632,-15425,-838
12:44:25,632,-15425,-838
12:44:25,632,-15425,-838
12:44:25,632,-15425,-838
12:44:25,872,-15404,-803
12:44:25,872,-15404,-803
12:44:25,872,-15404,-803
12:44:25,872,-15404,-803
12:44:25,1227,-15390,-759
12:44:25,1227,-15390,-759
12:44:25,1227,-15390,-759
12:44:26,1227,-15390,-759
12:44:26,835,-15377,-742
12:44:26,835,-15377,-742
12:44:26,835,-15377,-742
12:44:26,835,-15377,-742
12:44:26,1131,-15371,-709
12:44:26,1131,-15371,-709
12:44:26,1131,-15371,-709
12:44:26,1131,-15371,-709
12:44:26,1164,-15373,-708
12:44:26,1164,-15373,-708
12:44:26,1164,-15373,-708
12:44:26,1164,-15373,-708
12:44:26,1448,-15381,-703
12:44:26,1448,-15381,-703
12:44:26,1448,-15381,-703
12:44:26,1448,-15381,-703
12:44:26,1621,-15370,-698
12:44:26,1621,-15370,-698
12:44:26,1621,-15370,-698
12:44:26,1621,-15370,-698
12:44:26,3277,-15370,-697
12:44:26,3277,-15370,-697
12:44:26,3277,-15370,-697
12:44:26,3277,-15370,-697
12:44:26,3564,-15349,-678
12:44:26,3564,-15349,-678
12:44:26,3564,-15349,-678
12:44:26,3564,-15349,-678
12:44:26,4010,-15349,-639
12:44:26,4010,-15349,-639
12:44:26,4010,-15349,-639
12:44:26,4010,-15349,-639
12:44:26,4190,-15331,-607
12:44:26,4190,-15331,-607
12:44:26,4190,-15331,-607
12:44:26,4190,-15331,-607
12:44:26,4117,-15333,-601
12:44:26,4117,-15333,-601
12:44:26,4117,-15333,-601
12:44:26,4117,-15333,-601
12:44:26,4320,-15326,-578
12:44:26,4320,-15326,-578
12:44:26,4320,-15326,-578
12:44:26,4320,-15326,-578
12:44:26,4598,-15318,-558
12:44:26,4598,-15318,-558
12:44:26,4598,-15318,-558
12:44:26,4598,-15318,-558
12:44:26,4517,-15324,-551
12:44:26,4517,-15324,-551
12:44:26,4517,-15324,-551
12:44:26,4517,-15324,-551
12:44:26,4760,-15309,-540
12:44:26,4760,-15309,-540
12:44:26,4760,-15309,-540
12:44:26,4760,-15309,-540
12:44:26,5089,-15317,-525
12:44:26,5089,-15317,-525
12:44:26,5089,-15317,-525
12:44:26,5089,-15317,-525
12:44:26,5414,-15306,-524
12:44:26,5414,-15306,-524
12:44:26,5414,-15306,-524
12:44:26,5414,-15306,-524
12:44:26,5849,-15307,-513
12:44:26,5849,-15307,-513
12:44:26,5849,-15307,-513
12:44:26,5849,-15307,-513
12:44:26,5709,-15304,-501
12:44:26,5709,-15304,-501
12:44:26,5709,-15304,-501
12:44:26,5709,-15304,-501
12:44:26,5714,-15296,-484
12:44:26,5714,-15296,-484
12:44:26,5714,-15296,-484
12:44:26,5714,-15296,-484
12:44:26,6281,-15301,-494
12:44:26,6281,-15301,-494
12:44:26,6281,-15301,-494
12:44:26,6281,-15301,-494
12:44:26,6917,-15311,-477
12:44:26,6917,-15311,-477
12:44:26,6917,-15311,-477
12:44:26,6917,-15311,-477
12:44:26,7493,-15301,-484
12:44:26,7493,-15301,-484
12:44:26,7493,-15301,-484
12:44:26,7493,-15301,-484
12:44:26,7355,-15331,-525
12:44:26,7355,-15331,-525
12:44:26,7355,-15331,-525
12:44:26,7355,-15331,-525
12:44:26,7006,-15395,-675
12:44:26,7006,-15395,-675
12:44:26,7006,-15395,-675
12:44:26,7006,-15395,-675
12:44:26,8804,-15499,-922
12:44:26,8804,-15499,-922
12:44:26,8804,-15499,-922
12:44:26,8804,-15499,-922
12:44:26,8732,-15547,-1054
12:44:26,8732,-15547,-1054
12:44:26,8732,-15547,-1054
12:44:26,8732,-15547,-1054
12:44:26,9266,-15547,-1073
12:44:26,9266,-15547,-1073
12:44:26,9266,-15547,-1073
12:44:26,9266,-15547,-1073
12:44:26,8968,-15539,-1030
12:44:26,8968,-15539,-1030
12:44:26,8968,-15539,-1030
12:44:26,8968,-15539,-1030
12:44:26,8340,-15517,-967
12:44:26,8340,-15517,-967
12:44:26,8340,-15517,-967
12:44:26,8340,-15517,-967
12:44:26,9285,-15491,-926
12:44:26,9285,-15491,-926
12:44:26,9285,-15491,-926
12:44:26,9285,-15491,-926
12:44:26,9864,-15478,-905
12:44:26,9864,-15478,-905
12:44:26,9864,-15478,-905
12:44:26,9864,-15478,-905
12:44:26,10097,-15473,-891
12:44:26,10097,-15473,-891
12:44:26,10097,-15473,-891
12:44:26,10097,-15473,-891
12:44:26,9915,-15474,-881
12:44:26,9915,-15474,-881
12:44:26,9915,-15474,-881
12:44:26,9915,-15474,-881
12:44:26,10363,-15462,-841
12:44:26,10363,-15462,-841
12:44:26,10363,-15462,-841
12:44:26,10363,-15462,-841
12:44:26,11773,-15446,-803
12:44:26,11773,-15446,-803
12:44:26,11773,-15446,-803
12:44:26,11773,-15446,-803
12:44:26,13425,-15430,-779
12:44:26,13425,-15430,-779
12:44:26,13425,-15430,-779
12:44:26,13425,-15430,-779
12:44:26,13744,-15431,-766
12:44:26,13744,-15431,-766
12:44:26,13744,-15431,-766
12:44:26,13744,-15431,-766
12:44:26,14254,-15427,-743
12:44:26,14254,-15427,-743
12:44:26,14254,-15427,-743
12:44:26,14254,-15427,-743
12:44:26,14145,-15431,-747
