Time,ECG,PPG,HR
19:03:38,509,-12965,-1706
19:03:38,484,-12952,-1696
19:03:38,484,-12952,-1696
19:03:38,484,-12952,-1696
19:03:38,484,-12952,-1696
19:03:38,531,-12962,-1698
19:03:38,531,-12962,-1698
19:03:38,531,-12962,-1698
19:03:38,531,-12962,-1698
19:03:38,173,-12953,-1704
19:03:38,173,-12953,-1704
19:03:38,173,-12953,-1704
19:03:38,173,-12953,-1704
19:03:38,22,-12960,-1702
19:03:38,22,-12960,-1702
19:03:38,22,-12960,-1702
19:03:38,22,-12960,-1702
19:03:38,75,-12960,-1701
19:03:38,75,-12960,-1701
19:03:38,75,-12960,-1701
19:03:38,75,-12960,-1701
19:03:38,294,-12962,-1706
19:03:38,294,-12962,-1706
19:03:38,294,-12962,-1706
19:03:38,294,-12962,-1706
19:03:38,244,-12965,-1710
19:03:38,244,-12965,-1710
19:03:38,244,-12965,-1710
19:03:38,244,-12965,-1710
19:03:38,269,-12962,-1706
19:03:38,269,-12962,-1706
19:03:38,269,-12962,-1706
19:03:38,269,-12962,-1706
19:03:38,123,-12961,-1711
19:03:38,123,-12961,-1711
19:03:38,123,-12961,-1711
19:03:38,123,-12961,-1711
19:03:38,235,-12968,-1712
19:03:38,235,-12968,-1712
19:03:38,235,-12968,-1712
19:03:38,235,-12968,-1712
19:03:38,100,-12978,-1722
19:03:38,100,-12978,-1722
19:03:38,100,-12978,-1722
19:03:38,100,-12978,-1722
19:03:38,112,-12988,-1738
19:03:38,112,-12988,-1738
19:03:38,112,-12988,-1738
19:03:38,112,-12988,-1738
19:03:38,39,-12977,-1752
19:03:38,39,-12977,-1752
19:03:38,39,-12977,-1752
19:03:38,39,-12977,-1752
19:03:38,177,-12989,-1769
19:03:38,177,-12989,-1769
19:03:38,177,-12989,-1769
19:03:38,177,-12989,-1769
19:03:38,132,-12995,-1764
19:03:38,132,-12995,-1764
19:03:38,132,-12995,-1764
19:03:38,132,-12995,-1764
19:03:38,184,-12995,-1774
19:03:38,184,-12995,-1774
19:03:38,184,-12995,-1774
19:03:38,184,-12995,-1774
19:03:38,95,-12983,-1753
19:03:38,95,-12983,-1753
19:03:38,95,-12983,-1753
19:03:38,95,-12983,-1753
19:03:38,149,-12973,-1741
19:03:38,149,-12973,-1741
19:03:38,149,-12973,-1741
19:03:38,149,-12973,-1741
19:03:38,124,-12973,-1736
19:03:38,124,-12973,-1736
19:03:38,124,-12973,-1736
19:03:38,124,-12973,-1736
19:03:38,125,-12971,-1728
19:03:38,125,-12971,-1728
19:03:38,125,-12971,-1728
19:03:38,125,-12971,-1728
19:03:38,23,-12973,-1730
19:03:38,23,-12973,-1730
19:03:38,23,-12973,-1730
19:03:38,23,-12973,-1730
19:03:38,-10,-12979,-1726
19:03:38,-10,-12979,-1726
19:03:38,-10,-12979,-1726
19:03:38,-10,-12979,-1726
19:03:38,-35,-12971,-1734
19:03:38,-35,-12971,-1734
19:03:38,-35,-12971,-1734
19:03:38,-35,-12971,-1734
19:03:38,-37,-12976,-1729
19:03:38,-37,-12976,-1729
19:03:38,-37,-12976,-1729
19:03:38,-37,-12976,-1729
19:03:38,-21,-12966,-1714
19:03:38,-21,-12966,-1714
19:03:38,-21,-12966,-1714
19:03:38,-21,-12966,-1714
19:03:38,-96,-12959,-1711
19:03:38,-96,-12959,-1711
19:03:38,-96,-12959,-1711
19:03:38,-96,-12959,-1711
19:03:38,-54,-12964,-1692
19:03:38,-54,-12964,-1692
19:03:38,-54,-12964,-1692
19:03:38,-54,-12964,-1692
19:03:38,-166,-12963,-1717
19:03:38,-166,-12963,-1717
19:03:38,-166,-12963,-1717
19:03:38,-166,-12963,-1717
19:03:38,-209,-12977,-1703
19:03:38,-209,-12977,-1703
19:03:38,-209,-12977,-1703
19:03:38,-209,-12977,-1703
19:03:38,-250,-12972,-1728
19:03:38,-250,-12972,-1728
19:03:38,-250,-12972,-1728
19:03:38,-250,-12972,-1728
19:03:38,-210,-12971,-1720
19:03:38,-210,-12971,-1720
19:03:38,-210,-12971,-1720
19:03:38,-210,-12971,-1720
19:03:38,-263,-12964,-1713
19:03:38,-263,-12964,-1713
19:03:38,-263,-12964,-1713
19:03:38,-263,-12964,-1713
19:03:38,-315,-12981,-1709
19:03:38,-315,-12981,-1709
19:03:38,-315,-12981,-1709
19:03:38,-315,-12981,-1709
19:03:38,-291,-12970,-1704
19:03:38,-291,-12970,-1704
19:03:38,-291,-12970,-1704
19:03:38,-291,-12970,-1704
19:03:38,-289,-12971,-1708
19:03:38,-289,-12971,-1708
19:03:38,-289,-12971,-1708
19:03:38,-289,-12971,-1708
19:03:38,-285,-12977,-1713
19:03:38,-285,-12977,-1713
19:03:38,-285,-12977,-1713
19:03:38,-285,-12977,-1713
19:03:38,-324,-12976,-1712
19:03:38,-324,-12976,-1712
19:03:38,-324,-12976,-1712
19:03:38,-324,-12976,-1712
19:03:38,-250,-12982,-1710
19:03:38,-250,-12982,-1710
19:03:38,-250,-12982,-1710
19:03:38,-250,-12982,-1710
19:03:38,-342,-12963,-1706
19:03:38,-342,-12963,-1706
19:03:38,-342,-12963,-1706
19:03:38,-342,-12963,-1706
19:03:38,-299,-12979,-1700
19:03:38,-299,-12979,-1700
19:03:38,-299,-12979,-1700
19:03:38,-299,-12979,-1700
19:03:38,-362,-12987,-1713
19:03:38,-362,-12987,-1713
19:03:38,-362,-12987,-1713
19:03:38,-362,-12987,-1713
19:03:38,-320,-12980,-1711
19:03:38,-320,-12980,-1711
19:03:38,-320,-12980,-1711
19:03:38,-320,-12980,-1711
19:03:38,-300,-12971,-1714
19:03:38,-300,-12971,-1714
19:03:38,-300,-12971,-1714
19:03:38,-300,-12971,-1714
19:03:38,-263,-12976,-1703
19:03:38,-263,-12976,-1703
19:03:38,-263,-12976,-1703
19:03:38,-263,-12976,-1703
