Time,ECG,PPG,HR
13:11:15,2370,-26380,-4100
13:11:15,2691,-26395,-4101
13:11:15,2691,-26395,-4101
13:11:15,2691,-26395,-4101
13:11:15,2691,-26395,-4101
13:11:15,2505,-26389,-4100
13:11:15,2505,-26389,-4100
13:11:15,2505,-26389,-4100
13:11:15,2505,-26389,-4100
13:11:15,2898,-26391,-4102
13:11:15,2898,-26391,-4102
13:11:15,2898,-26391,-4102
13:11:15,2898,-26391,-4102
13:11:15,3827,-26392,-4125
13:11:15,3827,-26392,-4125
13:11:15,3827,-26392,-4125
13:11:15,3827,-26392,-4125
13:11:15,4197,-26394,-4114
13:11:15,4197,-26394,-4114
13:11:15,4197,-26394,-4114
13:11:15,4197,-26394,-4114
13:11:15,7012,-26391,-4119
13:11:15,7012,-26391,-4119
13:11:15,7012,-26391,-4119
13:11:15,7012,-26391,-4119
13:11:15,3279,-26401,-4143
13:11:15,3279,-26401,-4143
13:11:15,3279,-26401,-4143
13:11:15,3279,-26401,-4143
13:11:15,-16574,-26398,-4127
13:11:15,-16574,-26398,-4127
13:11:15,-16574,-26398,-4127
13:11:15,-16574,-26398,-4127
13:11:15,-17322,-26393,-4129
13:11:15,-17322,-26393,-4129
13:11:15,-17322,-26393,-4129
13:11:15,-17322,-26393,-4129
13:11:15,-16699,-26402,-4125
13:11:15,-16699,-26402,-4125
13:11:15,-16699,-26402,-4125
13:11:15,-16699,-26402,-4125
13:11:15,-6538,-26399,-4141
13:11:15,-6538,-26399,-4141
13:11:15,-6538,-26399,-4141
13:11:15,-6538,-26399,-4141
13:11:15,-2336,-26402,-4131
13:11:15,-2336,-26402,-4131
13:11:15,-2336,-26402,-4131
13:11:15,-2336,-26402,-4131
13:11:15,1250,-26395,-4109
13:11:15,1250,-26395,-4109
13:11:15,1250,-26395,-4109
13:11:15,1250,-26395,-4109
13:11:15,3049,-26396,-4116
13:11:15,3049,-26396,-4116
13:11:15,3049,-26396,-4116
13:11:15,3049,-26396,-4116
13:11:15,3995,-26394,-4118
